customer_id,calls,internet_usage,login_frequency
40977,192,28.99,22
40978,748,112.73,14
40979,173,26.87,14
40980,634,580.14,21
40981,652,468.94,17
40982,52,24.42,12
40983,692,100.42,14
40984,111,23.24,27
40985,201,183.7,2
40986,190,203.28,21
40987,566,149.64,8
40988,648,63.07,3
40989,303,9.08,5
40990,208,7.15,10
40991,239,118.26,4
40992,143,13.34,16
40993,468,411.55,15
40994,259,179.19,19
40995,675,235.96,16
40996,715,240.66,25
40997,348,10.74,19
40998,568,84.48,18
40999,883,649.97,5
41000,211,42.47,7
41001,268,40.15,5
41002,684,92.79,5
41003,1036,871.03,19
41004,758,266.57,18
41005,219,222.68,1
41006,191,276.95,26
41007,498,216.83,9
41008,566,644.25,9
41009,78,28.22,9
41010,174,13.2,12
41011,307,134.13,27
41012,367,5.21,16
41013,642,438.28,21
41014,643,275.31,6
41015,123,34.86,29
41016,148,37.19,5
41017,1028,515.4,27
41018,377,137.53,14
41019,223,125.8,19
41020,197,41.36,28
41021,299,18.34,12
41022,290,12.43,8
41023,120,18.56,18
41024,183,220.71,8
41025,369,36.78,2
41026,281,12.1,24
41027,1138,705.69,17
41028,221,23.49,17
41029,106,24.27,24
41030,359,159.89,23
41031,758,43.83,9
41032,553,183.24,6
41033,100,34.86,17
41034,376,125.42,15
41035,361,240.14,21
41036,270,27.35,6
41037,246,5.75,5
41038,376,5.49,18
41039,748,648.01,13
41040,136,29.71,12
41041,317,38.01,13
41042,71,23.24,26
41043,518,140.12,17
41044,667,119.3,25
41045,370,46.47,30
41046,152,136.45,9
41047,205,29.86,18
41048,1106,280.76,16
41049,784,213.73,20
41050,145,14.54,7
41051,458,302.15,11
41052,217,29.98,27
41053,137,29.28,6
41054,362,47.58,15
41055,191,49.51,20
41056,672,124.29,9
41057,518,206.55,9
41058,322,37.35,5
41059,432,148.89,27
41060,106,49.9,4
41061,169,138.17,18
41062,584,104.96,12
41063,260,19.82,25
41064,1140,543.76,12
41065,1098,425.25,29
41066,773,102.18,4
41067,403,194.27,1
41068,417,161.63,23
41069,139,39.92,6
41070,547,44.92,29
41071,384,28.9,2
41072,934,686.21,26
41073,574,154.53,13
41074,397,36.97,19
41075,171,59.69,9
41076,657,271.21,24
41077,55,38.33,7
41078,503,81.36,10
41079,603,376.46,27
41080,72,42.25,14
41081,642,995.56,22
41082,811,987.88,14
41083,64,6.41,14
41084,1022,633.89,8
41085,496,89.32,9
41086,268,289.19,19
41087,187,40.29,8
41088,623,276.43,10
41089,340,680.84,26
41090,350,42.48,21
41091,240,181.34,21
41092,573,909.42,1
41093,90,38.05,1
41094,199,46.26,6
41095,364,10.36,11
41096,70,39.8,4
41097,191,28.74,28
41098,279,139.08,10
41099,116,7.61,19
41100,694,152.94,22
41101,665,167.28,16
41102,370,15.91,27
41103,756,455.58,13
41104,448,41.13,5
41105,353,29.16,17
41106,722,798.5,8
41107,399,18.6,5
41108,370,48.23,4
41109,1121,701.62,30
41110,216,29.67,13
41111,330,449.03,8
41112,770,905.55,8
41113,368,45.92,15
41114,253,29.55,25
41115,463,294.9,27
41116,173,218.96,16
41117,1181,325.25,29
41118,1117,202.07,15
41119,764,172.25,11
41120,166,15.36,8
41121,1094,489.55,19
41122,989,245.9,19
41123,308,44.66,30
41124,1086,979.28,18
41125,446,249.4,21
41126,235,44.12,16
41127,454,860.57,3
41128,266,129.49,28
41129,72,49.86,18
41130,634,44.77,25
41131,239,188.92,19
41132,938,262.05,6
41133,218,48.65,25
41134,258,40.93,16
41135,784,272.78,2
41136,531,44.96,6
41137,119,41.15,3
41138,395,147.13,21
41139,777,926.69,5
41140,215,7.64,8
41141,364,43.53,11
41142,540,385.4,6
41143,224,26.01,5
41144,215,29.61,12
41145,764,278.52,16
41146,186,17.11,21
41147,733,531.41,4
41148,649,940.31,23
41149,812,953.38,24
41150,195,6.45,22
41151,1165,920.88,27
41152,244,41.44,7
41153,731,124.18,24
41154,306,40.14,14
41155,281,33.19,21
41156,769,86.22,12
41157,554,263.94,18
41158,193,45.98,15
41159,873,435.19,30
41160,233,9.48,27
41161,347,8.29,19
41162,373,48.33,14
41163,224,38.01,16
41164,1050,709.19,21
41165,305,135.53,5
41166,1011,418.02,22
41167,358,14.01,19
41168,540,124.03,17
41169,684,295.39,18
41170,104,10.96,14
41171,625,575.69,13
41172,498,259.67,30
41173,1018,997.43,9
41174,745,262.96,27
41175,193,132.58,22
41176,160,6.87,14
41177,262,36.21,14
41178,631,548.89,23
41179,544,248.88,17
41180,336,28.35,2
41181,585,66.51,21
41182,517,696.14,3
41183,487,291.12,9
41184,386,46.41,25
41185,364,36.29,29
41186,366,27.94,27
41187,308,13.13,17
41188,419,169.74,21
41189,211,13.28,20
41190,133,12.5,15
41191,554,890.6,12
41192,150,235.71,5
41193,185,10.59,13
41194,331,43.36,11
41195,246,40.05,14
41196,516,299.47,6
41197,567,456.27,12
41198,224,38.39,13
41199,257,40.16,8
41200,397,8.72,4
41201,303,24.06,23
41202,578,75.57,21
41203,386,47.29,4
41204,473,152.37,30
41205,376,22.27,28
41206,779,144.68,16
41207,343,494.74,12
41208,611,295.04,23
41209,301,40.46,27
41210,146,32.21,2
41211,392,11.69,21
41212,390,15.18,13
41213,138,32.59,20
41214,472,142.7,4
41215,327,19.26,18
41216,601,517.27,25
41217,277,298.59,11
41218,336,24.58,25
41219,115,33.93,8
41220,150,28.77,29
41221,1082,592.87,27
41222,600,215.98,27
41223,308,38.86,8
41224,547,810.63,21
41225,759,84.68,12
41226,631,93.8,27
41227,257,19.12,8
41228,374,9.54,30
41229,395,264.65,1
41230,720,615.43,17
41231,242,7.58,16
41232,162,48.98,9
41233,1091,447.1,27
41234,320,25.08,17
41235,338,344.7,6
41236,800,151.88,1
41237,247,12.72,22
41238,928,184.44,29
41239,190,11.03,12
41240,701,69.12,11
41241,115,20.3,2
41242,426,73.34,6
41243,299,43.41,7
41244,310,6.89,19
41245,779,153.96,6
41246,784,73.35,18
41247,293,62.13,22
41248,120,43.78,15
41249,243,47.16,14
41250,233,183.5,4
41251,255,258.54,12
41252,512,292.95,24
41253,685,391.5,17
41254,685,309.91,6
41255,118,12.28,3
41256,362,11.56,4
41257,403,143.62,12
41258,122,5.77,26
41259,260,35.91,26
41260,363,29.22,24
41261,97,22.29,22
41262,461,217.97,8
41263,483,177.6,11
41264,869,712.07,12
41265,1160,664.65,26
41266,134,32.08,25
41267,149,23.32,7
41268,126,33.66,16
41269,185,106.6,1
41270,514,70.71,13
41271,1023,884.82,19
41272,295,22.43,12
41273,291,129.52,30
41274,388,893.1,4
41275,798,263.41,26
41276,978,276.23,3
41277,621,354.09,13
41278,177,35.3,28
41279,317,139.53,26
41280,244,20.61,5
41281,426,127.97,22
41282,208,40.22,29
41283,659,486.08,11
41284,228,36.39,26
41285,178,121.4,5
41286,178,30.65,6
41287,148,47.83,4
41288,719,198.93,6
41289,919,271.75,4
41290,517,278.62,20
41291,600,220.27,11
41292,198,22.48,5
41293,167,13.49,27
41294,139,7.2,18
41295,192,37.73,10
41296,455,535.0,14
41297,158,80.91,15
41298,376,19.66,9
41299,174,165.36,25
41300,233,59.29,7
41301,697,297.72,16
41302,160,8.85,17
41303,1190,509.38,8
41304,469,173.58,13
41305,699,870.99,30
41306,509,334.45,12
41307,393,111.19,15
41308,294,135.66,25
41309,471,156.92,23
41310,307,45.5,27
41311,827,453.44,1
41312,1102,336.47,10
41313,160,18.1,22
41314,127,13.25,11
41315,367,26.94,7
41316,680,291.87,23
41317,625,955.27,24
41318,342,484.56,17
41319,190,22.05,6
41320,176,47.92,2
41321,328,86.6,7
41322,126,9.9,3
41323,425,747.29,26
41324,115,40.16,9
41325,224,7.52,17
41326,222,31.31,10
41327,1119,846.93,19
41328,657,173.99,20
41329,287,31.43,22
41330,444,79.3,7
41331,165,40.92,3
41332,731,178.05,2
41333,757,92.24,23
41334,521,114.56,9
41335,78,24.41,10
41336,264,21.41,3
41337,1047,722.25,19
41338,220,8.68,20
41339,452,898.91,16
41340,391,30.77,1
41341,160,47.11,19
41342,214,27.26,23
41343,77,41.63,21
41344,176,109.02,1
41345,309,5.74,20
41346,789,73.56,16
41347,596,219.09,26
41348,538,150.26,1
41349,334,33.54,21
41350,233,45.92,27
41351,328,18.32,25
41352,715,291.92,25
41353,243,30.2,17
41354,271,45.98,13
41355,542,286.29,16
41356,1113,511.87,23
41357,302,191.59,15
41358,314,251.29,3
41359,276,279.0,4
41360,661,201.19,25
41361,806,158.48,16
41362,343,16.73,15
41363,993,704.74,12
41364,476,712.81,12
41365,466,203.67,10
41366,875,339.15,7
41367,322,16.59,13
41368,237,203.88,29
41369,1132,286.5,18
41370,370,34.89,1
41371,398,25.94,2
41372,441,182.64,23
41373,758,96.83,16
41374,325,197.86,15
41375,448,621.87,2
41376,98,24.94,4
41377,221,204.52,2
41378,323,5.22,8
41379,245,30.81,26
41380,327,245.3,30
41381,557,209.83,24
41382,346,44.93,22
41383,442,530.98,15
41384,466,903.83,11
41385,141,18.79,30
41386,142,21.14,30
41387,142,36.64,30
41388,279,11.18,2
41389,267,14.42,6
41390,554,181.6,28
41391,368,45.61,13
41392,55,6.8,24
41393,903,776.55,4
41394,398,221.83,3
41395,799,202.25,26
41396,501,255.23,23
41397,172,39.3,21
41398,239,11.72,23
41399,243,35.41,1
41400,246,32.46,14
41401,346,155.69,8
41402,54,8.05,6
41403,97,41.1,12
41404,447,117.27,24
41405,347,17.09,2
41406,269,48.6,24
41407,240,38.04,15
41408,332,24.08,21
41409,178,49.68,3
41410,370,30.17,19
41411,839,719.09,16
41412,343,21.24,14
41413,197,18.29,7
41414,580,54.67,5
41415,151,39.45,19
41416,595,52.07,14
41417,67,11.13,21
41418,535,231.42,14
41419,389,76.04,15
41420,298,22.86,17
41421,353,10.92,11
41422,814,187.31,16
41423,579,740.97,28
41424,256,24.55,2
41425,247,147.48,10
41426,325,8.37,29
41427,1182,485.07,12
41428,126,8.71,23
41429,76,48.4,9
41430,393,40.29,24
41431,303,137.89,22
41432,501,162.97,11
41433,80,8.72,12
41434,580,202.25,19
41435,1192,309.24,7
41436,119,20.89,16
41437,310,117.99,16
41438,396,35.34,3
41439,263,6.85,24
41440,341,15.19,30
41441,188,43.46,23
41442,125,45.14,13
41443,307,34.6,9
41444,259,277.02,7
41445,110,24.42,3
41446,191,40.96,29
41447,471,74.78,23
41448,291,30.94,23
41449,648,105.3,17
41450,355,14.43,28
41451,568,791.96,21
41452,1061,784.51,19
41453,77,34.87,12
41454,176,35.64,21
41455,333,32.85,1
41456,120,22.39,1
41457,550,239.38,24
41458,1184,986.0,14
41459,190,30.13,23
41460,233,17.88,24
41461,381,215.7,19
41462,434,298.52,30
41463,765,145.16,6
41464,556,140.26,24
41465,958,635.83,20
41466,630,89.26,5
41467,227,102.5,1
41468,183,22.99,15
41469,1143,945.93,9
41470,400,844.75,17
41471,510,101.28,23
41472,84,30.05,8
41473,1071,992.1,20
41474,365,35.21,4
41475,461,505.52,6
41476,322,25.35,26
41477,339,152.7,20
41478,203,36.44,7
41479,591,192.39,10
41480,399,36.55,24
41481,1084,635.58,4
41482,245,33.01,9
41483,765,58.86,24
41484,156,33.16,29
41485,112,41.26,21
41486,431,121.9,13
41487,374,213.26,27
41488,126,32.89,21
41489,150,202.32,13
41490,905,528.39,17
41491,264,40.08,2
41492,728,540.43,7
41493,64,13.48,18
41494,366,209.46,29
41495,508,273.05,27
41496,789,776.98,15
41497,387,32.41,5
41498,112,37.18,9
41499,628,942.99,28
41500,1098,961.49,19
41501,231,41.14,5
41502,164,31.03,26
41503,73,17.25,8
41504,280,8.2,5
41505,98,48.81,27
41506,55,34.79,13
41507,303,223.14,20
41508,372,14.86,30
41509,258,98.94,7
41510,723,51.96,10
41511,453,101.73,10
41512,535,234.44,14
41513,244,229.19,30
41514,409,136.49,18
41515,160,95.88,15
41516,361,45.81,9
41517,108,49.95,20
41518,108,41.08,11
41519,508,137.96,30
41520,312,6.43,19
41521,1044,234.58,8
41522,335,24.28,16
41523,1034,688.06,28
41524,420,192.71,10
41525,182,37.47,9
41526,211,36.56,3
41527,156,21.15,7
41528,410,286.62,12
41529,773,370.71,6
41530,147,33.66,28
41531,454,298.62,17
41532,1016,767.84,25
41533,1112,602.85,19
41534,208,18.59,23
41535,478,82.54,29
41536,289,12.04,12
41537,740,204.77,5
41538,213,45.66,4
41539,695,237.4,15
41540,309,20.13,13
41541,373,32.54,13
41542,453,43.53,13
41543,58,17.99,1
41544,595,70.01,19
41545,126,14.67,12
41546,377,36.76,20
41547,756,76.61,3
41548,290,17.6,18
41549,389,30.75,2
41550,413,67.16,7
41551,156,245.86,24
41552,271,19.27,6
41553,952,537.67,12
41554,419,124.38,25
41555,267,27.0,30
41556,606,127.01,22
41557,218,13.9,12
41558,649,277.99,30
41559,352,15.92,25
41560,229,46.27,1
41561,268,44.54,29
41562,725,172.04,15
41563,876,892.7,3
41564,81,30.62,7
41565,389,15.27,5
41566,760,173.32,15
41567,1013,615.34,20
41568,378,43.03,21
41569,455,132.13,1
41570,607,788.69,28
41571,339,648.51,4
41572,194,36.86,12
41573,82,48.32,24
41574,167,46.22,20
41575,74,30.0,30
41576,634,207.7,23
41577,373,32.97,11
41578,418,398.8,28
41579,382,24.77,13
41580,616,105.76,23
41581,698,236.84,21
41582,200,17.45,7
41583,513,804.42,2
41584,701,378.02,24
41585,592,199.64,1
41586,347,175.25,18
41587,94,5.76,10
41588,908,611.91,27
41589,235,37.5,16
41590,170,38.22,9
41591,301,45.02,5
41592,55,45.8,23
41593,182,32.63,19
41594,310,37.65,15
41595,1117,687.26,27
41596,243,39.91,9
41597,124,20.93,8
41598,283,27.28,29
41599,202,298.75,21
41600,174,8.73,11
41601,797,233.46,18
41602,336,10.01,18
41603,208,5.59,29
41604,61,7.36,8
41605,94,46.16,13
41606,292,42.83,10
41607,179,22.01,21
41608,248,15.63,4
41609,704,66.8,26
41610,238,69.79,9
41611,250,32.23,15
41612,127,41.69,1
41613,193,20.84,12
41614,167,266.45,28
41615,362,130.24,7
41616,661,158.37,4
41617,990,818.48,12
41618,294,209.09,20
41619,210,207.24,7
41620,1012,241.44,30
41621,640,789.69,15
41622,165,24.74,14
41623,239,44.98,12
41624,330,734.04,21
41625,139,25.23,22
41626,462,157.07,10
41627,75,8.78,7
41628,277,221.16,5
41629,452,701.68,20
41630,778,61.76,10
41631,379,68.25,1
41632,246,31.53,8
41633,426,490.46,4
41634,443,208.7,16
41635,716,783.36,17
41636,148,28.05,28
41637,148,20.37,1
41638,356,5.97,29
41639,701,281.27,6
41640,226,46.41,25
41641,126,22.96,16
41642,457,56.41,28
41643,318,7.74,2
41644,50,46.59,25
41645,393,29.42,27
41646,705,244.25,12
41647,85,40.59,24
41648,371,14.44,4
41649,764,49.31,15
41650,351,10.32,13
41651,190,13.26,24
41652,1168,529.63,18
41653,799,199.84,12
41654,539,726.82,25
41655,299,291.44,30
41656,258,14.94,25
41657,169,40.68,25
41658,586,404.35,25
41659,154,281.26,18
41660,414,154.66,20
41661,207,39.65,2
41662,420,299.78,3
41663,658,144.33,14
41664,470,143.95,25
41665,236,148.1,10
41666,240,26.15,9
41667,714,233.74,5
41668,305,165.45,5
41669,705,68.13,16
41670,392,32.65,2
41671,1043,373.21,23
41672,321,35.8,4
41673,231,27.28,15
41674,300,22.95,27
41675,1184,639.93,1
41676,669,149.3,9
41677,71,38.99,18
41678,112,33.32,21
41679,168,12.43,20
41680,259,45.39,3
41681,191,112.08,30
41682,207,209.53,11
41683,274,23.72,3
41684,915,310.71,11
41685,211,45.53,11
41686,538,264.25,16
41687,733,159.84,1
41688,111,15.53,26
41689,359,272.38,22
41690,58,20.91,8
41691,308,89.5,1
41692,272,31.14,2
41693,142,12.98,30
41694,588,244.1,4
41695,565,953.28,19
41696,466,41.84,27
41697,490,481.86,10
41698,444,203.79,19
41699,182,23.5,13
41700,667,80.05,12
41701,550,743.03,30
41702,208,278.41,17
41703,280,34.47,20
41704,826,359.95,11
41705,453,276.78,13
41706,777,255.59,30
41707,604,935.83,19
41708,328,40.1,11
41709,143,28.79,7
41710,561,841.59,28
41711,328,19.85,18
41712,241,36.04,8
41713,212,138.92,20
41714,176,39.65,21
41715,719,394.3,22
41716,510,168.86,16
41717,144,12.79,4
41718,594,257.15,5
41719,346,41.52,29
41720,655,244.34,25
41721,70,25.33,28
41722,686,94.91,3
41723,706,165.06,11
41724,395,28.12,27
41725,610,104.08,10
41726,212,52.19,22
41727,732,107.27,11
41728,271,140.49,25
41729,165,25.98,27
41730,83,25.62,3
41731,115,12.2,14
41732,134,37.03,19
41733,168,42.41,20
41734,1073,733.54,21
41735,372,257.78,11
41736,227,45.42,28
41737,1099,726.36,22
41738,98,10.46,18
41739,559,481.91,24
41740,549,488.34,22
41741,394,22.14,15
41742,307,40.81,22
41743,85,49.2,17
41744,350,16.75,24
41745,317,189.66,30
41746,728,257.06,23
41747,197,16.35,17
41748,539,145.76,5
41749,744,58.48,18
41750,352,32.58,6
41751,217,197.49,16
41752,608,215.32,19
41753,341,18.96,19
41754,380,10.24,8
41755,413,364.18,8
41756,310,12.34,12
41757,98,30.71,25
41758,165,248.12,7
41759,619,167.41,10
41760,440,919.76,22
41761,465,89.48,19
41762,334,448.2,14
41763,198,100.43,16
41764,1111,710.59,20
41765,484,54.99,28
41766,422,888.75,5
41767,713,136.94,21
41768,205,34.94,27
41769,332,38.65,4
41770,197,25.88,5
41771,738,273.26,26
41772,577,97.4,28
41773,371,236.55,5
41774,308,443.58,7
41775,688,852.47,27
41776,60,38.94,26
41777,364,38.72,24
41778,444,217.23,26
41779,820,447.38,5
41780,330,28.69,25
41781,405,318.3,29
41782,577,268.29,16
41783,323,13.31,29
41784,278,44.06,3
41785,1034,301.38,11
41786,537,275.85,1
41787,216,181.84,10
41788,1087,670.25,27
41789,69,25.17,5
41790,423,76.1,12
41791,472,321.27,26
41792,917,798.85,25
41793,346,185.09,26
41794,208,32.94,8
41795,420,276.13,19
41796,673,593.57,25
41797,752,206.99,17
41798,307,268.71,9
41799,552,207.37,17
41800,202,22.78,28
41801,995,317.89,10
41802,778,57.8,7
41803,700,881.07,10
41804,935,958.22,9
41805,675,414.2,15
41806,589,246.5,14
41807,452,120.92,10
41808,253,38.59,24
41809,652,116.79,7
41810,441,60.71,7
41811,112,30.26,14
41812,534,261.68,25
41813,388,20.75,22
41814,496,262.13,30
41815,585,223.98,6
41816,552,231.91,24
41817,333,18.01,7
41818,226,241.77,6
41819,635,104.8,9
41820,377,28.35,11
41821,310,212.04,7
41822,367,395.0,14
41823,385,27.21,9
41824,649,94.81,25
41825,324,26.02,6
41826,201,11.56,21
41827,567,102.33,16
41828,386,283.61,27
41829,636,266.2,7
41830,380,13.23,18
41831,152,296.82,6
41832,1064,778.41,10
41833,517,816.01,21
41834,800,991.36,25
41835,207,171.0,13
41836,60,21.58,6
41837,527,832.23,10
41838,240,7.94,13
41839,415,135.69,8
41840,158,5.63,12
41841,370,8.5,5
41842,281,172.0,7
41843,1089,503.79,2
41844,245,40.91,6
41845,494,148.77,14
41846,915,373.67,14
41847,61,23.09,12
41848,478,261.0,1
41849,166,248.33,5
41850,57,43.07,28
41851,1014,493.39,18
41852,367,32.22,2
41853,275,33.98,3
41854,351,149.01,2
41855,252,112.02,5
41856,253,48.13,9
41857,925,762.9,3
41858,1149,473.45,5
41859,391,20.46,5
41860,611,258.89,3
41861,751,93.43,5
41862,647,169.6,3
41863,146,35.92,16
41864,151,39.48,3
41865,256,12.84,5
41866,443,89.63,12
41867,377,25.32,11
41868,192,38.09,28
41869,672,999.72,19
41870,674,191.57,19
41871,190,35.18,19
41872,582,133.26,11
41873,337,40.07,5
41874,209,24.24,11
41875,322,29.69,17
41876,262,12.96,27
41877,308,40.85,17
41878,241,43.47,15
41879,257,23.75,29
41880,267,249.16,2
41881,495,173.78,13
41882,980,688.1,28
41883,263,21.42,23
41884,460,207.62,11
41885,1138,504.92,24
41886,318,424.03,2
41887,795,263.43,2
41888,284,286.69,29
41889,175,201.75,2
41890,109,32.25,10
41891,278,21.55,24
41892,194,278.37,26
41893,190,11.44,18
41894,256,31.52,9
41895,78,23.64,11
41896,85,16.62,21
41897,920,444.21,5
41898,104,44.44,23
41899,378,49.87,26
41900,210,174.61,9
41901,57,21.91,12
41902,142,46.07,10
41903,132,41.55,19
41904,1114,850.73,9
41905,123,37.04,23
41906,121,27.5,6
41907,300,18.37,5
41908,83,27.12,17
41909,91,39.94,2
41910,728,123.91,4
41911,181,226.07,1
41912,171,38.99,17
41913,635,239.41,13
41914,1165,609.81,26
41915,378,296.2,11
41916,327,21.13,22
41917,287,16.91,1
41918,187,33.93,29
41919,99,22.82,1
41920,626,827.04,15
41921,726,44.8,13
41922,232,29.7,4
41923,675,241.79,13
41924,288,26.53,2
41925,604,840.55,3
41926,1018,889.1,19
41927,249,24.56,11
41928,503,279.3,14
41929,183,42.17,30
41930,228,5.66,14
41931,215,37.23,18
41932,1064,790.03,7
41933,91,33.83,19
41934,925,178.18,25
41935,285,45.62,12
41936,618,175.37,13
41937,478,240.66,22
41938,1116,378.63,30
41939,444,275.38,1
41940,1172,885.48,29
41941,769,895.81,5
41942,94,45.7,14
41943,71,27.36,29
41944,75,28.64,6
41945,73,49.65,7
41946,277,42.37,26
41947,221,133.32,18
41948,827,611.27,6
41949,348,20.2,19
41950,707,146.03,28
41951,141,7.85,2
41952,227,262.3,12
41953,105,29.69,8
41954,78,11.83,12
41955,527,287.43,17
41956,996,594.13,23
41957,330,103.99,25
41958,338,19.35,16
41959,367,30.36,19
41960,1015,746.94,22
41961,699,419.45,19
41962,586,172.02,13
41963,225,266.37,16
41964,475,738.82,24
41965,494,45.12,3
41966,154,34.34,18
41967,757,978.61,28
41968,241,5.57,23
41969,194,46.79,8
41970,586,138.4,29
41971,308,833.78,9
41972,277,15.45,20
41973,77,18.22,12
41974,1010,865.29,30
41975,150,41.91,9
41976,364,17.42,8
41977,887,659.38,18
41978,386,21.54,22
41979,284,6.36,22
41980,269,17.34,9
41981,368,42.45,28
41982,77,13.23,12
41983,787,155.71,28
41984,626,252.59,16
41985,768,318.73,13
41986,243,70.04,3
41987,759,63.6,25
41988,156,8.17,13
41989,330,447.96,24
41990,292,193.94,10
41991,420,278.97,3
41992,864,168.48,27
41993,1123,383.05,13
41994,342,45.21,2
41995,347,258.41,19
41996,237,144.55,26
41997,674,166.68,20
41998,85,30.48,7
41999,244,226.22,12
42000,481,223.2,26
42001,309,787.22,13
42002,301,10.3,17
42003,205,134.79,22
42004,380,72.03,19
42005,669,172.28,1
42006,103,24.17,29
42007,363,226.33,30
42008,566,673.13,23
42009,257,31.73,10
42010,53,41.84,1
42011,767,284.73,13
42012,579,262.67,29
42013,262,104.21,11
42014,739,853.65,21
42015,328,44.0,6
42016,429,200.64,6
42017,75,41.75,26
42018,388,14.09,18
42019,468,181.76,27
42020,718,102.0,17
42021,1012,609.86,12
42022,1168,836.36,11
42023,738,137.54,25
42024,214,43.72,20
42025,171,27.71,6
42026,551,201.46,16
42027,334,29.5,7
42028,113,47.06,10
42029,351,42.29,15
42030,992,784.89,30
42031,62,8.76,25
42032,196,70.06,23
42033,343,48.1,6
42034,115,47.22,2
42035,316,65.04,3
42036,331,40.06,10
42037,758,181.24,20
42038,131,6.4,2
42039,263,39.84,11
42040,150,15.51,30
42041,189,5.82,10
42042,780,61.7,27
42043,431,247.28,12
42044,296,9.83,21
42045,373,41.46,11
42046,249,17.13,18
42047,347,7.26,17
42048,939,307.05,20
42049,146,39.31,23
42050,705,613.95,17
42051,80,30.58,3
42052,414,139.87,21
42053,213,11.34,4
42054,293,30.83,4
42055,120,12.39,23
42056,174,44.54,9
42057,71,43.04,5
42058,230,21.39,27
42059,138,6.77,26
42060,352,11.86,10
42061,570,168.15,23
42062,145,38.04,6
42063,857,365.1,15
42064,153,13.42,10
42065,386,32.7,12
42066,249,39.25,10
42067,377,29.38,13
42068,160,47.53,4
42069,70,8.76,17
42070,1129,955.56,13
42071,140,7.57,17
42072,396,25.14,12
42073,641,250.78,2
42074,894,485.2,22
42075,663,778.3,11
42076,196,241.36,13
42077,349,27.56,22
42078,1159,298.72,29
42079,611,408.84,15
42080,606,148.48,11
42081,313,44.27,15
42082,497,299.59,18
42083,414,106.91,6
42084,426,284.74,21
42085,331,10.8,7
42086,355,20.64,24
42087,127,11.22,19
42088,448,960.01,28
42089,512,265.41,29
42090,168,203.97,26
42091,519,231.02,10
42092,103,22.31,15
42093,325,206.58,10
42094,549,142.18,27
42095,492,769.44,20
42096,1110,476.45,17
42097,238,30.16,29
42098,255,299.99,26
42099,69,11.79,5
42100,106,28.77,14
42101,60,30.07,20
42102,431,166.58,13
42103,189,13.64,18
42104,678,341.25,15
42105,251,25.61,8
42106,726,271.24,10
42107,509,818.57,23
42108,387,289.15,7
42109,261,81.06,10
42110,396,48.11,20
42111,355,9.04,25
42112,345,296.03,4
42113,248,297.4,2
42114,137,38.59,28
42115,144,41.78,17
42116,516,74.16,21
42117,171,30.61,22
42118,1037,451.71,29
42119,867,921.95,23
42120,1109,534.65,14
42121,171,45.52,11
42122,270,42.15,24
42123,461,150.45,29
42124,277,154.45,13
42125,779,78.86,10
42126,81,37.87,19
42127,366,39.92,24
42128,495,717.91,3
42129,464,212.94,12
42130,317,191.01,22
42131,208,28.61,1
42132,148,43.31,7
42133,1031,700.99,11
42134,111,45.41,16
42135,346,524.8,30
42136,1056,836.17,29
42137,207,40.93,6
42138,586,956.63,21
42139,229,21.4,27
42140,617,44.8,21
42141,88,6.04,21
42142,936,557.35,23
42143,573,729.72,11
42144,724,60.69,4
42145,302,15.77,28
42146,409,58.01,21
42147,255,42.05,6
42148,1146,846.16,26
42149,95,44.13,24
42150,421,910.42,18
42151,297,44.0,4
42152,635,293.19,15
42153,204,20.57,13
42154,285,21.51,25
42155,535,509.28,2
42156,288,49.98,2
42157,404,868.32,16
42158,737,199.14,26
42159,305,124.48,23
42160,361,37.04,18
42161,262,20.17,19
42162,89,17.94,20
42163,391,17.32,21
42164,239,9.29,25
42165,345,140.4,27
42166,1160,468.5,18
42167,198,19.91,22
42168,347,180.34,25
42169,732,135.71,6
42170,94,45.85,26
42171,262,27.38,29
42172,666,650.3,4
42173,393,982.13,9
42174,993,638.25,20
42175,498,584.88,9
42176,318,11.13,27
42177,579,137.34,19
42178,574,786.33,16
42179,205,20.64,16
42180,110,22.51,1
42181,107,9.8,17
42182,96,13.09,26
42183,111,26.16,19
42184,1035,272.43,7
42185,339,946.46,11
42186,632,365.48,1
42187,159,23.65,2
42188,106,42.98,19
42189,76,20.06,25
42190,421,463.62,9
42191,249,192.8,17
42192,797,747.06,1
42193,438,919.36,23
42194,602,239.16,2
42195,244,88.11,2
42196,494,279.9,26
42197,498,181.18,11
42198,1136,352.69,14
42199,766,875.66,29
42200,349,26.75,15
42201,267,39.18,12
42202,237,169.17,4
42203,159,26.08,29
42204,1097,608.16,29
42205,269,34.93,21
42206,638,124.05,3
42207,266,35.37,25
42208,285,46.03,15
42209,150,17.76,19
42210,349,191.41,26
42211,412,236.82,22
42212,177,37.53,27
42213,772,288.85,1
42214,341,106.74,11
42215,285,224.8,9
42216,359,241.31,25
42217,190,13.05,3
42218,713,217.44,25
42219,379,233.97,12
42220,62,39.97,21
42221,184,30.8,9
42222,370,174.85,25
42223,648,916.02,24
42224,859,509.28,4
42225,362,20.28,13
42226,1178,754.51,20
42227,221,41.94,4
42228,744,205.9,30
42229,288,8.81,5
42230,586,892.56,21
42231,373,219.13,9
42232,476,44.18,8
42233,1005,392.66,14
42234,614,240.73,13
42235,250,285.97,12
42236,107,49.79,14
42237,632,838.04,26
42238,696,276.51,29
42239,780,51.16,12
