customer_id,payment_delay,outstanding_amount
47238,5,147.58
47239,1,190.79
47240,4,71.35
47241,0,0.0
47242,25,101.46
47243,0,0.0
47244,0,0.0
47245,5,29.98
47246,0,0.0
47247,1,228.31
47248,0,0.0
47249,2,108.26
47250,2,241.48
47251,15,181.84
47252,5,69.45
47253,5,115.77
47254,1,122.94
47255,0,0.0
47256,0,0.0
47257,0,0.0
47258,0,0.0
47259,0,0.0
47260,1,62.52
47261,0,0.0
47262,0,0.0
47263,0,0.0
47264,0,0.0
47265,10,50.73
47266,0,0.0
47267,0,0.0
47268,0,0.0
47269,0,0.0
47270,0,0.0
47271,0,0.0
47272,30,153.87
47273,0,0.0
47274,1,129.28
47275,0,0.0
47276,3,176.74
47277,5,136.18
47278,0,0.0
47279,15,160.57
47280,0,0.0
47281,0,0.0
47282,0,0.0
47283,0,0.0
47284,0,0.0
47285,0,0.0
47286,2,47.89
47287,1,115.32
47288,3,212.96
47289,0,0.0
47290,0,0.0
47291,1,128.2
47292,0,0.0
47293,0,0.0
47294,0,0.0
47295,0,0.0
47296,0,0.0
47297,0,0.0
47298,0,0.0
47299,0,0.0
47300,0,0.0
47301,0,0.0
47302,0,0.0
47303,0,0.0
47304,0,0.0
47305,0,0.0
47306,4,87.82
47307,0,0.0
47308,0,0.0
47309,5,131.56
47310,10,57.84
47311,0,0.0
47312,0,0.0
47313,0,0.0
47314,0,0.0
47315,4,162.92
47316,1,43.57
47317,0,0.0
47318,0,20.09
47319,15,11.76
47320,0,0.0
47321,0,0.0
47322,15,223.81
47323,1,112.32
47324,1,159.26
47325,0,0.0
47326,1,164.38
47327,30,72.84
47328,4,174.71
47329,15,82.34
47330,3,40.54
47331,0,0.0
47332,0,0.0
47333,0,0.0
47334,0,0.0
47335,0,0.0
47336,0,0.0
47337,4,180.24
47338,0,0.0
47339,0,0.0
47340,0,0.0
47341,0,0.0
47342,3,191.99
47343,5,33.61
47344,0,0.0
47345,0,0.0
47346,0,0.0
47347,0,0.0
47348,0,0.0
47349,0,0.0
47350,0,0.0
47351,0,0.0
47352,0,0.0
47353,0,32.53
47354,0,0.0
47355,0,0.0
47356,20,107.53
47357,0,0.0
47358,5,84.74
47359,10,215.68
47360,25,61.8
47361,0,0.0
47362,2,61.1
47363,0,0.0
47364,0,0.0
47365,0,0.0
47366,1,150.27
47367,1,124.12
47368,0,0.0
47369,5,236.84
47370,2,183.8
47371,0,0.0
47372,2,64.18
47373,0,0.0
47374,1,77.58
47375,0,0.0
47376,0,21.28
47377,0,0.0
47378,4,101.49
47379,0,0.0
47380,0,0.0
47381,0,0.0
47382,0,20.8
47383,0,0.0
47384,0,0.0
47385,20,216.21
47386,4,137.93
47387,0,0.0
47388,20,147.03
47389,0,0.0
47390,0,0.0
47391,0,36.53
47392,5,28.89
47393,1,40.7
47394,2,57.85
47395,0,36.32
47396,0,0.0
47397,2,51.26
47398,5,165.69
47399,0,0.0
47400,0,0.0
47401,20,245.11
47402,3,87.31
47403,0,0.0
47404,0,0.0
47405,0,0.0
47406,0,0.0
47407,0,0.0
47408,0,0.0
47409,0,0.0
47410,0,0.0
47411,0,0.0
47412,1,25.0
47413,0,0.0
47414,3,166.67
47415,0,0.0
47416,3,138.18
47417,0,28.79
47418,0,0.0
47419,0,0.0
47420,0,0.0
47421,0,23.69
47422,0,0.0
47423,0,0.0
47424,20,153.81
47425,3,74.99
47426,0,14.99
47427,0,32.3
47428,0,0.0
47429,0,0.0
47430,0,0.0
47431,0,0.0
47432,0,0.0
47433,0,0.0
47434,0,28.01
47435,0,0.0
47436,1,119.35
47437,0,0.0
47438,1,104.85
47439,0,0.0
47440,1,166.38
47441,0,0.0
47442,2,78.28
47443,0,0.0
47444,1,100.6
47445,0,0.0
47446,0,47.8
47447,0,0.0
47448,2,244.97
47449,0,0.0
47450,0,0.0
47451,0,0.0
47452,2,137.06
47453,3,61.07
47454,4,195.76
47455,4,66.78
47456,0,0.0
47457,0,0.0
47458,1,137.55
47459,4,11.58
47460,0,0.0
47461,0,0.0
47462,0,0.0
47463,1,29.59
47464,2,29.35
47465,0,0.0
47466,0,0.0
47467,0,0.0
47468,5,44.55
47469,0,0.0
47470,0,0.0
47471,0,0.0
47472,4,201.72
47473,0,7.09
47474,20,53.45
47475,0,0.0
47476,0,0.0
47477,0,0.0
47478,5,94.58
47479,0,0.0
47480,1,15.0
47481,5,36.39
47482,0,0.0
47483,0,0.0
47484,0,0.0
47485,0,0.0
47486,0,0.0
47487,0,0.0
47488,0,0.0
47489,0,0.0
47490,0,0.0
47491,0,43.65
47492,0,0.0
47493,0,0.0
47494,0,0.0
47495,1,248.02
47496,0,0.0
47497,4,105.23
47498,0,0.0
47499,1,185.67
47500,0,0.0
47501,0,7.84
47502,0,0.0
47503,4,132.56
47504,0,0.0
47505,0,0.0
47506,10,201.16
47507,0,0.0
47508,0,0.0
47509,0,0.0
47510,0,0.0
47511,0,0.0
47512,0,0.0
47513,2,97.06
47514,0,0.0
47515,2,197.21
47516,0,0.0
47517,0,0.0
47518,0,0.0
47519,0,0.0
47520,0,0.0
47521,1,184.41
47522,0,0.0
47523,0,0.0
47524,0,0.0
47525,4,177.95
47526,0,0.0
47527,0,0.0
47528,3,136.97
47529,0,0.0
47530,4,177.9
47531,0,0.0
47532,0,0.0
47533,4,69.9
47534,3,227.81
47535,0,0.0
47536,0,0.0
47537,0,0.0
47538,0,0.0
47539,0,0.0
47540,0,0.0
47541,0,0.0
47542,0,0.0
47543,0,0.0
47544,0,0.0
47545,1,220.05
47546,0,37.89
47547,30,241.08
47548,0,0.0
47549,0,0.0
47550,4,174.77
47551,0,0.0
47552,2,88.75
47553,0,0.0
47554,0,0.0
47555,3,221.94
47556,0,0.0
47557,0,0.0
47558,1,65.56
47559,0,0.0
47560,0,0.0
47561,0,0.0
47562,5,120.95
47563,20,230.79
47564,0,0.0
47565,1,213.03
47566,3,212.35
47567,0,0.0
47568,0,0.0
47569,0,0.0
47570,0,0.0
47571,3,85.86
47572,4,92.88
47573,0,0.0
47574,0,0.0
47575,0,0.0
47576,0,0.0
47577,0,0.0
47578,0,0.0
47579,5,170.29
47580,3,34.91
47581,4,154.56
47582,1,165.41
47583,0,0.0
47584,0,0.0
47585,0,0.0
47586,0,0.0
47587,0,0.0
47588,0,0.0
47589,0,0.0
47590,0,0.0
47591,20,156.66
47592,10,36.5
47593,1,17.36
47594,0,0.0
47595,5,73.58
47596,1,73.44
47597,0,48.36
47598,4,173.31
47599,0,0.0
47600,0,0.0
47601,0,0.0
47602,0,0.0
47603,0,0.0
47604,0,0.0
47605,0,0.0
47606,0,0.0
47607,0,0.0
47608,0,0.0
47609,4,198.81
47610,4,83.81
47611,0,0.0
47612,0,0.0
47613,0,0.0
47614,0,0.0
47615,0,0.0
47616,0,0.0
47617,25,41.38
47618,0,0.0
47619,0,0.0
47620,1,128.53
47621,1,201.67
47622,3,118.7
47623,0,0.0
47624,0,0.0
47625,20,38.82
47626,0,0.0
47627,0,0.0
47628,0,0.0
47629,2,101.11
47630,0,0.0
47631,0,0.0
47632,0,0.0
47633,0,0.0
47634,2,67.42
47635,0,0.0
47636,0,0.0
47637,0,0.0
47638,0,0.0
47639,0,0.0
47640,0,0.0
47641,0,0.0
47642,1,158.71
47643,0,0.0
47644,10,44.79
47645,0,0.0
47646,0,0.0
47647,0,0.0
47648,0,0.0
47649,4,220.73
47650,0,0.0
47651,0,0.0
47652,0,0.0
47653,0,0.0
47654,5,98.78
47655,0,0.0
47656,0,0.0
47657,1,22.07
47658,0,0.0
47659,0,0.0
47660,0,0.0
47661,30,131.67
47662,25,35.23
47663,0,0.0
47664,5,67.36
47665,0,0.0
47666,0,0.0
47667,0,0.0
47668,0,0.0
47669,0,0.0
47670,0,0.0
47671,0,0.0
47672,3,31.38
47673,0,7.75
47674,0,0.0
47675,0,6.88
47676,15,98.71
47677,15,154.04
47678,0,0.0
47679,4,119.45
47680,1,144.74
47681,0,0.0
47682,0,0.0
47683,0,0.0
47684,0,0.0
47685,5,133.66
47686,0,0.0
47687,10,85.34
47688,0,0.0
47689,2,122.06
47690,5,131.75
47691,0,0.0
47692,0,0.0
47693,0,0.0
47694,0,0.0
47695,2,202.13
47696,0,0.0
47697,0,0.0
47698,0,0.0
47699,0,0.0
47700,0,29.7
47701,0,0.0
47702,2,171.82
47703,0,0.0
47704,0,0.0
47705,2,209.59
47706,1,56.91
47707,20,187.01
47708,0,0.0
47709,1,37.08
47710,1,79.32
47711,0,0.0
47712,4,134.31
47713,15,176.77
47714,10,223.41
47715,0,0.0
47716,0,0.0
47717,0,0.0
47718,4,141.4
47719,0,0.0
47720,3,129.86
47721,0,0.0
47722,0,0.0
47723,0,0.0
47724,0,0.0
47725,0,0.0
47726,3,43.09
47727,0,0.0
47728,0,0.0
47729,0,0.0
47730,3,222.16
47731,0,0.0
47732,0,0.0
47733,10,97.96
47734,0,0.0
47735,1,147.62
47736,0,30.77
47737,3,164.93
47738,0,0.0
47739,0,0.0
47740,2,109.85
47741,0,0.0
47742,0,0.0
47743,1,59.73
47744,0,0.0
47745,30,138.05
47746,0,0.0
47747,0,0.0
47748,0,0.0
47749,0,0.0
47750,0,0.0
47751,1,138.56
47752,3,104.23
47753,0,0.0
47754,0,0.0
47755,0,18.0
47756,1,94.73
47757,2,88.43
47758,0,0.0
47759,3,247.0
47760,0,0.0
47761,0,0.0
47762,15,224.38
47763,0,0.0
47764,25,217.22
47765,0,0.0
47766,0,0.0
47767,3,111.9
47768,25,90.07
47769,5,100.91
47770,1,195.79
47771,0,0.0
47772,0,0.0
47773,3,206.99
47774,0,0.0
47775,0,0.0
47776,0,0.0
47777,0,0.0
47778,0,0.0
47779,2,187.73
47780,1,202.37
47781,0,0.0
47782,0,0.0
47783,0,0.0
47784,0,0.0
47785,0,0.0
47786,4,182.3
47787,20,201.53
47788,2,50.75
47789,1,10.8
47790,25,46.46
47791,0,0.0
47792,0,0.0
47793,5,168.16
47794,0,0.0
47795,0,0.0
47796,0,0.0
47797,0,0.0
47798,0,7.41
47799,2,148.46
47800,0,0.0
47801,0,0.0
47802,10,77.77
47803,0,0.0
47804,0,0.0
47805,0,0.0
47806,15,149.19
47807,1,13.74
47808,0,0.0
47809,0,0.0
47810,0,0.0
47811,3,196.12
47812,2,166.82
47813,0,0.0
47814,0,0.0
47815,0,0.0
47816,0,0.0
47817,0,0.0
47818,0,0.0
47819,0,0.0
47820,1,50.73
47821,0,0.0
47822,0,0.0
47823,0,0.0
47824,20,139.23
47825,0,0.0
47826,0,0.0
47827,0,0.0
47828,0,0.0
47829,0,0.0
47830,0,0.0
47831,0,0.0
47832,25,219.66
47833,0,0.0
47834,0,0.0
47835,1,103.93
47836,0,0.0
47837,20,84.26
47838,0,0.0
47839,0,0.0
47840,4,176.89
47841,0,0.0
47842,0,0.0
47843,0,0.0
47844,1,193.98
47845,0,0.0
47846,0,0.0
47847,0,0.0
47848,0,37.05
47849,0,0.0
47850,0,0.0
47851,4,58.6
47852,1,56.09
47853,0,42.3
47854,0,0.0
47855,0,0.0
47856,0,0.0
47857,0,0.0
47858,1,216.21
47859,0,0.0
47860,0,0.0
47861,1,41.62
47862,0,0.0
47863,0,0.0
47864,0,0.0
47865,30,22.45
47866,0,0.0
47867,1,245.52
47868,1,76.14
47869,5,213.72
47870,1,57.99
47871,0,0.0
47872,0,0.0
47873,15,77.54
47874,0,0.0
47875,1,125.89
47876,0,0.0
47877,0,0.0
47878,20,186.65
47879,0,0.0
47880,0,0.0
47881,0,0.0
47882,0,0.0
47883,0,0.0
47884,2,98.4
47885,0,0.0
47886,0,0.0
47887,0,0.0
47888,0,0.0
47889,0,0.0
47890,30,203.6
47891,0,0.0
47892,0,0.0
47893,20,35.05
47894,20,53.49
47895,5,162.26
47896,0,0.0
47897,0,0.0
47898,20,24.23
47899,0,0.0
47900,3,137.47
47901,1,150.19
47902,0,0.0
47903,0,0.0
47904,0,0.0
47905,0,0.0
47906,0,37.12
47907,0,0.0
47908,2,225.67
47909,1,94.27
47910,0,0.0
47911,0,0.0
47912,0,0.0
47913,0,0.0
47914,0,0.0
47915,0,0.0
47916,0,0.0
47917,30,40.81
47918,0,0.0
47919,0,0.0
47920,25,180.62
47921,0,0.0
47922,0,0.0
47923,0,0.0
47924,0,0.0
47925,0,0.0
47926,0,0.0
47927,0,0.0
47928,0,0.0
47929,0,0.0
47930,0,0.0
47931,2,105.23
47932,0,0.0
47933,0,0.0
47934,0,0.0
47935,0,0.0
47936,0,0.0
47937,0,0.0
47938,0,0.0
47939,0,0.0
47940,1,161.44
47941,0,0.0
47942,0,0.0
47943,0,0.0
47944,3,53.54
47945,0,0.0
47946,0,0.0
47947,0,0.0
47948,0,0.0
47949,4,213.98
47950,20,60.49
47951,0,0.0
47952,0,27.02
47953,0,0.0
47954,0,0.0
47955,0,0.0
47956,0,0.0
47957,0,0.0
47958,0,0.0
47959,1,100.41
47960,0,0.0
47961,5,218.6
47962,4,125.75
47963,0,12.74
47964,0,0.0
47965,0,0.0
47966,0,0.0
47967,4,46.48
47968,0,0.0
47969,25,192.95
47970,0,9.33
47971,0,0.0
47972,0,0.0
47973,0,0.0
47974,0,0.0
47975,25,32.07
47976,0,0.0
47977,0,0.0
47978,2,203.74
47979,0,0.0
47980,1,215.85
47981,0,0.0
47982,0,0.0
47983,0,0.0
47984,0,0.0
47985,0,0.0
47986,0,0.0
47987,0,0.0
47988,0,0.0
47989,1,179.55
47990,0,0.0
47991,0,0.0
47992,10,168.73
47993,0,0.0
47994,0,0.0
47995,0,48.19
47996,20,220.83
47997,0,0.0
47998,0,8.76
47999,0,0.0
48000,0,0.0
48001,0,0.0
48002,0,0.0
48003,0,0.0
48004,0,0.0
48005,1,240.43
48006,10,247.45
48007,0,0.0
48008,0,0.0
48009,0,0.0
48010,2,77.34
48011,0,0.0
48012,0,0.0
48013,0,0.0
48014,0,0.0
48015,15,133.59
48016,0,0.0
48017,0,0.0
48018,0,0.0
48019,0,0.0
48020,0,0.0
48021,0,0.0
48022,5,232.89
48023,0,20.2
48024,0,0.0
48025,0,0.0
48026,0,0.0
48027,0,0.0
48028,1,106.24
48029,1,88.61
48030,1,11.33
48031,3,186.91
48032,1,166.27
48033,3,195.47
48034,0,0.0
48035,0,0.0
48036,0,0.0
48037,15,243.08
48038,1,129.02
48039,4,142.72
48040,0,0.0
48041,0,0.0
48042,10,246.37
48043,0,0.0
48044,20,93.82
48045,0,0.0
48046,0,0.0
48047,0,17.62
48048,10,38.1
48049,0,0.0
48050,0,0.0
48051,0,0.0
48052,0,0.0
48053,5,103.93
48054,0,0.0
48055,1,70.17
48056,0,0.0
48057,0,0.0
48058,3,242.03
48059,1,35.09
48060,0,0.0
48061,3,243.16
48062,5,88.45
48063,0,0.0
48064,0,0.0
48065,1,87.98
48066,0,0.0
48067,2,219.51
48068,15,13.56
48069,0,0.0
48070,0,0.0
48071,0,0.0
48072,0,0.0
48073,1,85.48
48074,0,0.0
48075,0,0.0
48076,0,34.12
48077,0,0.0
48078,0,0.0
48079,0,0.0
48080,1,64.18
48081,0,8.98
48082,1,248.06
48083,0,0.0
48084,2,152.15
48085,0,0.0
48086,0,0.0
48087,0,0.0
48088,0,0.0
48089,15,205.84
48090,0,0.0
48091,1,138.99
48092,1,30.87
48093,15,129.23
48094,15,147.05
48095,0,0.0
48096,0,0.0
48097,2,160.27
48098,1,170.75
48099,0,0.0
48100,0,0.0
48101,1,50.25
48102,0,0.0
48103,4,160.0
48104,0,48.93
48105,1,172.67
48106,0,0.0
48107,0,0.0
48108,0,0.0
48109,0,0.0
48110,0,0.0
48111,1,242.36
48112,0,0.0
48113,4,128.51
48114,0,0.0
48115,0,0.0
48116,0,0.0
48117,3,16.8
48118,0,0.0
48119,0,0.0
48120,0,0.0
48121,0,0.0
48122,0,0.0
48123,0,0.0
48124,0,0.0
48125,0,0.0
48126,0,0.0
48127,5,182.48
48128,0,0.0
48129,10,91.8
48130,0,0.0
48131,4,55.99
48132,1,26.62
48133,3,163.97
48134,0,0.0
48135,1,14.36
48136,0,0.0
48137,0,0.0
48138,0,0.0
48139,0,0.0
48140,1,135.42
48141,0,43.17
48142,0,0.0
48143,0,0.0
48144,10,127.51
48145,0,0.0
48146,0,0.0
48147,5,200.07
48148,0,0.0
48149,0,0.0
48150,0,0.0
48151,0,0.0
48152,0,0.0
48153,0,0.0
48154,0,0.0
48155,0,0.0
48156,0,47.24
48157,0,0.0
48158,0,0.0
48159,0,0.0
48160,0,0.0
48161,0,0.0
48162,0,0.0
48163,5,118.08
48164,0,0.0
48165,0,0.0
48166,0,0.0
48167,0,0.0
48168,0,0.0
48169,0,0.0
48170,0,0.0
48171,1,121.27
48172,0,0.0
48173,0,0.0
48174,3,197.06
48175,5,100.75
48176,5,117.11
48177,0,0.0
48178,0,0.0
48179,1,105.84
48180,0,0.0
48181,0,0.0
48182,0,0.0
48183,0,16.87
48184,0,0.0
48185,1,186.55
48186,0,0.0
48187,4,247.38
48188,1,53.4
48189,0,0.0
48190,3,89.19
48191,0,0.0
48192,0,0.0
48193,0,0.0
48194,0,0.0
48195,10,208.14
48196,0,0.0
48197,0,40.69
48198,1,236.59
48199,0,0.0
48200,0,0.0
48201,0,0.0
48202,0,0.0
48203,0,0.0
48204,0,0.0
48205,1,116.38
48206,0,0.0
48207,0,0.0
48208,0,0.0
48209,2,10.02
48210,0,0.0
48211,0,0.0
48212,25,202.28
48213,0,0.0
48214,1,105.01
48215,1,231.7
48216,2,137.55
48217,0,36.3
48218,0,0.0
48219,0,0.0
48220,0,0.0
48221,0,0.0
48222,0,0.0
48223,0,0.0
48224,0,0.0
48225,15,158.5
48226,30,203.19
48227,0,0.0
48228,10,148.23
48229,1,123.91
48230,1,157.16
48231,0,46.97
48232,1,52.29
48233,0,0.0
48234,0,0.0
48235,0,0.0
48236,0,0.0
48237,0,0.0
48238,1,184.43
48239,25,229.84
48240,2,83.77
48241,15,157.14
48242,0,0.0
48243,0,0.0
48244,1,246.68
48245,0,0.0
48246,0,0.0
48247,0,0.0
48248,30,98.85
48249,0,0.0
48250,15,85.27
48251,0,0.0
48252,0,0.0
48253,0,0.0
48254,25,12.05
48255,0,0.0
48256,0,0.0
48257,10,60.26
48258,1,71.92
48259,0,0.0
48260,15,47.57
48261,2,121.05
48262,0,0.0
48263,5,147.69
48264,0,0.0
48265,0,0.0
48266,0,0.0
48267,10,14.2
48268,0,0.0
48269,3,204.9
48270,0,32.64
48271,0,36.17
48272,0,0.0
48273,1,34.29
48274,0,37.49
48275,0,0.0
48276,10,108.57
48277,0,0.0
48278,2,24.68
48279,0,0.0
48280,0,0.0
48281,0,0.0
48282,0,0.0
48283,1,108.39
48284,30,25.92
48285,20,52.8
48286,0,0.0
48287,2,145.48
48288,0,0.0
48289,0,29.42
48290,1,207.3
48291,0,0.0
48292,0,0.0
48293,0,0.0
48294,0,0.0
48295,0,0.0
48296,0,0.0
48297,0,0.0
48298,4,156.19
48299,15,208.14
48300,2,227.88
48301,0,0.0
48302,0,0.0
48303,0,0.0
48304,0,0.0
48305,0,0.0
48306,30,118.75
48307,0,0.0
48308,0,0.0
48309,0,0.0
48310,0,0.0
48311,2,143.71
48312,5,57.06
48313,0,0.0
48314,2,222.52
48315,0,0.0
48316,10,168.85
48317,0,0.0
48318,2,26.22
48319,0,0.0
48320,0,0.0
48321,0,0.0
48322,3,26.99
48323,0,0.0
48324,2,248.05
48325,1,245.53
48326,3,77.85
48327,0,0.0
48328,1,163.04
48329,0,0.0
48330,5,160.19
48331,30,18.88
48332,0,0.0
48333,1,235.8
48334,0,0.0
48335,0,0.0
48336,0,0.0
48337,0,0.0
48338,0,0.0
48339,0,0.0
48340,10,133.04
48341,2,177.7
48342,0,0.0
48343,0,0.0
48344,0,0.0
48345,0,0.0
48346,0,0.0
48347,0,0.0
48348,5,89.72
48349,1,13.99
48350,0,0.0
48351,0,0.0
48352,0,0.0
48353,5,12.77
48354,20,140.26
48355,0,0.0
48356,0,0.0
48357,0,0.0
48358,0,0.0
48359,1,84.35
48360,0,0.0
48361,1,122.6
48362,3,18.1
48363,0,0.0
48364,0,0.0
48365,0,0.0
48366,0,0.0
48367,20,132.48
48368,0,0.0
48369,0,0.0
48370,0,0.0
48371,0,0.0
48372,25,159.81
48373,0,0.0
48374,0,0.0
48375,0,0.0
48376,1,22.49
48377,2,114.48
48378,0,0.0
48379,0,0.0
48380,20,22.92
48381,1,36.31
48382,30,73.26
48383,0,0.0
48384,0,0.0
48385,2,163.22
48386,0,0.0
48387,0,0.0
48388,0,0.0
48389,20,65.09
48390,0,0.0
48391,0,0.0
48392,0,0.0
48393,0,0.0
48394,0,0.0
48395,0,0.0
48396,1,13.88
48397,0,0.0
48398,5,216.32
48399,1,94.31
48400,0,0.0
48401,0,0.0
48402,0,0.0
48403,0,0.0
48404,0,0.0
48405,0,0.0
48406,0,0.0
48407,0,0.0
48408,0,0.0
48409,30,62.09
48410,1,248.77
48411,10,129.95
48412,0,0.0
48413,2,67.24
48414,0,8.99
48415,20,75.52
48416,0,0.0
48417,0,0.0
48418,1,93.14
48419,4,223.89
48420,0,0.0
48421,0,0.0
48422,0,0.0
48423,5,200.85
48424,0,0.0
48425,0,0.0
48426,15,93.67
48427,0,0.0
48428,30,11.18
48429,0,0.0
48430,0,0.0
48431,10,107.33
48432,2,175.99
48433,0,0.0
48434,3,132.98
48435,15,197.55
48436,0,0.0
48437,0,0.0
48438,0,0.0
48439,2,142.16
48440,4,85.05
48441,4,206.01
48442,1,13.14
48443,30,20.71
48444,0,0.0
48445,3,134.33
48446,0,0.0
48447,1,163.5
48448,0,0.0
48449,3,195.44
48450,0,0.0
48451,10,22.3
48452,0,0.0
48453,0,6.78
48454,4,149.2
48455,0,0.0
48456,1,139.6
48457,0,0.0
48458,5,63.92
48459,0,0.0
48460,2,20.79
48461,0,0.0
48462,0,0.0
48463,4,90.97
48464,0,0.0
48465,0,0.0
48466,0,0.0
48467,4,185.12
48468,0,0.0
48469,1,19.95
48470,2,92.92
48471,0,0.0
48472,2,234.57
48473,0,0.0
48474,15,173.74
48475,0,0.0
48476,0,0.0
48477,1,11.61
48478,0,0.0
48479,30,99.72
48480,0,0.0
48481,0,0.0
48482,5,17.1
48483,0,0.0
48484,4,190.81
48485,0,0.0
48486,1,83.17
48487,0,0.0
48488,0,0.0
48489,0,0.0
48490,0,0.0
48491,0,0.0
48492,15,55.51
48493,1,24.01
48494,0,0.0
48495,0,0.0
48496,1,249.9
48497,0,0.0
48498,0,0.0
48499,0,0.0
48500,0,0.0
48501,30,43.57
48502,0,0.0
48503,0,0.0
48504,30,237.32
48505,0,0.0
48506,0,0.0
48507,0,0.0
48508,0,0.0
48509,2,232.86
48510,0,0.0
48511,0,0.0
48512,0,0.0
48513,20,71.71
48514,1,85.45
48515,0,0.0
48516,0,0.0
48517,1,138.18
48518,0,0.0
48519,0,0.0
48520,2,148.45
48521,0,0.0
48522,2,197.86
48523,0,0.0
48524,0,0.0
48525,0,0.0
48526,0,0.0
48527,4,245.14
48528,0,0.0
48529,0,0.0
48530,0,0.0
48531,20,17.85
48532,1,208.37
48533,0,0.0
48534,0,0.0
48535,0,0.0
48536,0,0.0
48537,0,48.19
48538,0,0.0
48539,0,29.82
48540,3,152.35
48541,0,0.0
48542,3,215.16
48543,3,201.93
48544,0,0.0
48545,0,0.0
48546,0,0.0
48547,0,0.0
48548,0,0.0
48549,0,0.0
48550,0,41.14
48551,0,0.0
48552,0,0.0
48553,3,220.84
48554,0,0.0
48555,0,0.0
48556,0,0.0
48557,5,56.87
48558,10,175.47
48559,0,0.0
48560,0,0.0
48561,1,238.96
48562,0,0.0
48563,3,136.44
48564,0,0.0
48565,0,0.0
48566,0,0.0
48567,1,103.36
48568,0,0.0
48569,0,0.0
48570,15,154.4
48571,30,140.37
48572,0,0.0
48573,0,0.0
48574,0,0.0
48575,30,62.66
48576,1,157.44
48577,0,0.0
48578,1,153.9
48579,0,0.0
48580,1,159.82
48581,1,27.6
48582,0,0.0
48583,0,0.0
48584,0,0.0
48585,0,44.14
48586,30,157.32
48587,0,0.0
48588,0,0.0
48589,3,188.76
48590,5,46.94
48591,0,0.0
48592,0,0.0
48593,0,0.0
48594,4,185.64
48595,1,127.68
48596,0,0.0
48597,0,0.0
48598,5,99.88
48599,0,0.0
48600,0,0.0
48601,0,0.0
48602,10,176.99
48603,2,246.68
48604,30,77.49
48605,2,39.79
48606,0,0.0
48607,0,0.0
48608,5,81.53
48609,0,0.0
48610,0,0.0
48611,0,0.0
48612,0,0.0
48613,1,100.34
48614,0,0.0
48615,0,0.0
48616,0,46.5
48617,0,0.0
48618,0,0.0
48619,0,0.0
48620,0,0.0
48621,10,217.91
48622,0,0.0
48623,1,141.7
48624,0,0.0
48625,20,114.91
48626,0,0.0
48627,1,245.09
48628,0,0.0
48629,0,0.0
48630,1,84.91
48631,10,158.49
48632,0,0.0
48633,0,0.0
48634,0,0.0
48635,0,0.0
48636,0,11.76
48637,0,47.03
48638,0,0.0
48639,0,0.0
48640,0,0.0
48641,0,0.0
48642,0,11.87
48643,2,164.32
48644,0,0.0
48645,30,222.28
48646,0,0.0
48647,20,234.89
48648,0,0.0
48649,20,48.26
48650,2,206.77
48651,2,31.21
48652,10,153.15
48653,0,0.0
48654,0,0.0
48655,0,0.0
48656,0,0.0
48657,0,0.0
48658,1,220.53
48659,2,175.59
48660,0,0.0
48661,0,0.0
48662,2,212.88
48663,0,0.0
48664,0,0.0
48665,0,0.0
48666,0,0.0
48667,2,240.49
48668,0,0.0
48669,0,0.0
48670,0,0.0
48671,0,0.0
48672,0,0.0
48673,0,0.0
48674,0,22.0
48675,10,184.91
48676,0,0.0
48677,0,0.0
48678,0,0.0
48679,3,14.01
48680,0,0.0
48681,1,225.62
48682,1,163.85
48683,1,77.67
48684,0,0.0
48685,0,0.0
48686,0,0.0
48687,0,0.0
48688,0,0.0
48689,0,0.0
48690,1,162.78
48691,2,69.1
48692,20,44.27
48693,1,150.75
48694,2,39.57
48695,2,173.05
48696,0,0.0
48697,0,0.0
48698,0,0.0
48699,0,0.0
48700,0,0.0
48701,0,0.0
48702,0,0.0
48703,0,0.0
48704,10,104.63
48705,0,34.13
48706,1,153.9
48707,20,79.76
48708,1,135.02
48709,0,0.0
48710,0,0.0
48711,0,0.0
48712,0,0.0
48713,1,163.36
48714,0,0.0
48715,0,0.0
48716,1,183.13
48717,0,0.0
48718,0,0.0
48719,0,0.0
48720,0,0.0
48721,0,0.0
48722,0,0.0
48723,0,0.0
48724,0,0.0
48725,0,0.0
48726,1,229.34
48727,0,0.0
48728,10,133.84
48729,0,0.0
48730,30,246.59
48731,0,0.0
48732,0,0.0
48733,0,22.7
48734,0,0.0
48735,0,0.0
48736,0,0.0
48737,0,0.0
48738,0,0.0
48739,0,0.0
48740,0,0.0
48741,0,0.0
48742,0,0.0
48743,2,84.73
48744,0,0.0
48745,3,237.71
48746,1,115.91
48747,2,195.94
48748,3,139.17
48749,0,0.0
48750,0,0.0
48751,0,11.06
48752,0,0.0
48753,0,0.0
48754,0,0.0
48755,0,0.0
48756,0,34.35
48757,0,0.0
48758,0,0.0
48759,0,0.0
48760,0,0.0
48761,0,0.0
48762,0,0.0
48763,0,0.0
48764,0,0.0
48765,0,0.0
48766,0,0.0
48767,0,48.08
48768,0,0.0
48769,0,0.0
48770,0,0.0
48771,0,0.0
48772,0,0.0
48773,0,0.0
48774,0,0.0
48775,0,23.83
48776,0,0.0
48777,0,0.0
48778,0,0.0
48779,4,108.04
48780,0,0.0
48781,2,118.34
48782,0,0.0
48783,0,0.0
48784,1,27.1
48785,5,226.34
48786,0,0.0
48787,0,14.98
48788,5,191.4
48789,0,0.0
48790,2,21.47
