customer_id,complaints,tickets,resolution_time
46416,0,1,15.66
46417,0,0,0.0
46418,2,3,7.82
46419,0,0,0.0
46420,0,0,0.0
46421,0,0,0.0
46422,1,1,2.56
46423,1,1,39.95
46424,0,1,5.68
46425,0,1,4.48
46426,0,1,16.16
46427,1,1,21.31
46428,0,0,0.0
46429,4,4,7.15
46430,0,1,1.42
46431,1,1,8.93
46432,0,0,0.0
46433,0,0,0.0
46434,0,0,0.0
46435,0,0,0.0
46436,3,4,5.38
46437,1,2,8.66
46438,0,1,10.92
46439,0,1,1.66
46440,0,0,0.0
46441,1,2,9.73
46442,0,0,0.0
46443,0,0,0.0
46444,0,0,0.0
46445,0,0,0.0
46446,0,0,0.0
46447,1,3,33.85
46448,0,0,0.0
46449,2,2,3.62
46450,0,1,21.95
46451,0,4,26.99
46452,0,1,10.24
46453,0,1,21.96
46454,0,0,0.0
46455,2,2,16.09
46456,0,0,0.0
46457,1,1,6.84
46458,0,0,0.0
46459,0,1,24.11
46460,0,2,3.12
46461,0,0,0.0
46462,0,0,0.0
46463,0,0,0.0
46464,0,0,0.0
46465,1,1,3.34
46466,0,2,22.12
46467,1,1,10.7
46468,0,2,9.54
46469,0,2,6.21
46470,1,1,5.57
46471,0,1,23.41
46472,0,0,0.0
46473,0,1,24.95
46474,0,0,0.0
46475,2,2,25.79
46476,0,0,0.0
46477,0,0,0.0
46478,1,3,16.46
46479,0,1,1.45
46480,0,2,18.52
46481,1,3,8.2
46482,1,1,6.63
46483,0,1,25.47
46484,2,3,9.93
46485,1,2,10.43
46486,0,0,0.0
46487,1,1,9.77
46488,0,0,0.0
46489,0,2,6.11
46490,1,1,8.11
46491,0,1,18.95
46492,0,1,19.86
46493,0,1,38.27
46494,0,0,0.0
46495,1,1,19.97
46496,0,0,0.0
46497,1,1,45.99
46498,0,4,8.46
46499,0,0,0.0
46500,1,4,1.28
46501,0,1,6.21
46502,0,3,6.97
46503,0,0,0.0
46504,0,0,0.0
46505,0,0,0.0
46506,4,5,5.72
46507,0,1,5.25
46508,0,3,38.38
46509,0,1,4.85
46510,0,0,0.0
46511,0,2,8.34
46512,0,0,0.0
46513,0,0,0.0
46514,0,0,0.0
46515,0,0,0.0
46516,0,0,0.0
46517,0,0,0.0
46518,0,0,0.0
46519,0,1,25.18
46520,1,1,7.24
46521,0,1,26.94
46522,0,0,0.0
46523,1,2,14.77
46524,0,1,10.96
46525,0,2,50.07
46526,0,0,0.0
46527,0,0,0.0
46528,0,3,27.29
46529,4,7,4.8
46530,0,0,0.0
46531,0,1,17.98
46532,0,0,0.0
46533,0,1,4.72
46534,0,1,4.85
46535,0,2,6.7
46536,0,1,11.24
46537,3,7,2.99
46538,1,1,3.38
46539,0,2,3.61
46540,0,0,0.0
46541,0,0,0.0
46542,0,1,1.64
46543,0,0,0.0
46544,0,0,0.0
46545,1,2,19.15
46546,2,2,19.45
46547,0,0,0.0
46548,3,4,12.49
46549,0,1,3.73
46550,0,0,0.0
46551,0,0,0.0
46552,0,0,0.0
46553,2,2,15.13
46554,0,0,0.0
46555,0,0,0.0
46556,0,0,0.0
46557,0,1,51.01
46558,0,0,0.0
46559,0,2,7.87
46560,2,2,51.47
46561,0,0,0.0
46562,0,2,30.89
46563,1,2,2.74
46564,0,1,33.95
46565,0,0,0.0
46566,0,2,5.6
46567,0,2,6.95
46568,2,2,22.85
46569,0,0,0.0
46570,0,0,0.0
46571,3,4,13.41
46572,0,0,0.0
46573,5,6,10.5
46574,1,1,18.64
46575,0,2,18.35
46576,1,1,1.15
46577,0,0,0.0
46578,3,5,11.05
46579,2,3,1.69
46580,0,1,22.4
46581,1,1,28.71
46582,1,1,31.83
46583,0,0,0.0
46584,4,5,6.02
46585,2,3,1.72
46586,2,2,25.05
46587,1,1,6.28
46588,0,0,0.0
46589,5,6,1.18
46590,2,2,3.04
46591,0,0,0.0
46592,0,2,1.14
46593,0,3,13.57
46594,0,4,17.81
46595,0,0,0.0
46596,0,2,9.33
46597,0,1,7.96
46598,1,1,1.48
46599,0,1,11.88
46600,0,0,0.0
46601,0,1,27.38
46602,0,0,0.0
46603,2,4,12.59
46604,0,2,4.34
46605,0,0,0.0
46606,0,1,18.19
46607,0,1,7.85
46608,2,3,19.33
46609,0,0,0.0
46610,0,0,0.0
46611,0,0,0.0
46612,0,0,0.0
46613,0,0,0.0
46614,1,1,34.5
46615,1,1,24.79
46616,5,6,28.75
46617,0,0,0.0
46618,0,0,0.0
46619,0,0,0.0
46620,0,1,21.01
46621,0,1,10.18
46622,0,1,45.45
46623,0,0,0.0
46624,2,2,15.73
46625,0,1,24.4
46626,2,2,26.97
46627,1,1,3.68
46628,2,3,1.69
46629,0,2,9.1
46630,1,2,3.05
46631,0,0,0.0
46632,0,2,64.21
46633,0,3,1.94
46634,3,3,6.08
46635,0,1,3.5
46636,1,1,2.24
46637,0,1,9.78
46638,0,4,4.86
46639,5,5,27.97
46640,0,2,2.31
46641,0,0,0.0
46642,0,4,22.58
46643,4,6,1.99
46644,0,0,0.0
46645,0,1,1.55
46646,0,0,0.0
46647,0,0,0.0
46648,0,0,0.0
46649,0,0,0.0
46650,1,1,3.87
46651,1,1,10.19
46652,1,1,43.31
46653,0,0,0.0
46654,0,0,0.0
46655,0,1,4.45
46656,0,1,8.95
46657,0,0,0.0
46658,0,0,0.0
46659,0,1,12.32
46660,0,3,11.46
46661,0,0,0.0
46662,0,0,0.0
46663,0,1,20.09
46664,1,1,15.67
46665,0,1,9.87
46666,0,4,25.37
46667,0,0,0.0
46668,0,0,0.0
46669,0,2,6.37
46670,0,1,34.11
46671,1,3,17.91
46672,0,1,7.25
46673,0,3,17.49
46674,0,0,0.0
46675,0,0,0.0
46676,0,0,0.0
46677,0,2,4.01
46678,1,1,80.45
46679,0,0,0.0
46680,0,0,0.0
46681,0,0,0.0
46682,0,0,0.0
46683,0,0,0.0
46684,0,1,5.36
46685,0,0,0.0
46686,0,0,0.0
46687,0,1,1.19
46688,1,1,32.01
46689,0,0,0.0
46690,0,0,0.0
46691,0,1,11.84
46692,0,0,0.0
46693,0,2,4.68
46694,0,1,17.23
46695,0,0,0.0
46696,2,2,2.06
46697,0,0,0.0
46698,0,3,1.26
46699,0,0,0.0
46700,0,0,0.0
46701,0,0,0.0
46702,1,2,6.74
46703,1,1,6.8
46704,1,3,28.75
46705,5,5,47.34
46706,0,0,0.0
46707,0,0,0.0
46708,2,2,4.33
46709,0,0,0.0
46710,0,2,7.66
46711,3,6,42.64
46712,0,0,0.0
46713,0,1,1.46
46714,0,0,0.0
46715,0,1,30.03
46716,0,0,0.0
46717,0,4,4.97
46718,0,0,0.0
46719,0,0,0.0
46720,0,0,0.0
46721,0,0,0.0
46722,0,0,0.0
46723,2,3,2.57
46724,1,1,30.28
46725,0,1,1.21
46726,0,0,0.0
46727,0,1,8.22
46728,0,1,25.11
46729,0,0,0.0
46730,0,0,0.0
46731,0,4,8.95
46732,0,0,0.0
46733,0,0,0.0
46734,0,0,0.0
46735,0,0,0.0
46736,1,4,4.38
46737,2,2,3.53
46738,0,0,0.0
46739,0,0,0.0
46740,0,2,15.73
46741,0,0,0.0
46742,1,1,19.15
46743,3,4,2.5
46744,0,0,0.0
46745,0,0,0.0
46746,0,0,0.0
46747,0,1,17.81
46748,0,0,0.0
46749,2,2,4.03
46750,0,1,2.39
46751,0,1,4.56
46752,0,0,0.0
46753,1,2,11.08
46754,0,1,14.08
46755,0,0,0.0
46756,0,0,0.0
46757,0,0,0.0
46758,0,3,15.83
46759,0,1,3.8
46760,0,0,0.0
46761,0,0,0.0
46762,0,2,3.81
46763,0,0,0.0
46764,0,0,0.0
46765,0,0,0.0
46766,0,0,0.0
46767,0,1,17.23
46768,0,1,7.57
46769,0,0,0.0
46770,0,0,0.0
46771,0,0,0.0
46772,3,3,8.5
46773,0,0,0.0
46774,0,2,9.84
46775,0,3,82.82
46776,0,0,0.0
46777,0,2,13.64
46778,0,2,3.31
46779,0,1,2.19
46780,1,1,2.95
46781,0,2,1.22
46782,0,0,0.0
46783,0,0,0.0
46784,0,0,0.0
46785,0,0,0.0
46786,0,1,15.89
46787,0,0,0.0
46788,0,2,3.05
46789,1,1,14.55
46790,0,0,0.0
46791,0,0,0.0
46792,0,3,4.79
46793,1,1,5.22
46794,0,0,0.0
46795,0,0,0.0
46796,1,1,3.44
46797,1,1,6.75
46798,0,0,0.0
46799,0,0,0.0
46800,0,1,3.78
46801,0,0,0.0
46802,0,0,0.0
46803,0,0,0.0
46804,0,0,0.0
46805,0,2,17.54
46806,0,0,0.0
46807,0,0,0.0
46808,0,0,0.0
46809,1,2,5.68
46810,0,0,0.0
46811,0,2,17.09
46812,0,0,0.0
46813,0,0,0.0
46814,1,5,5.43
46815,0,0,0.0
46816,0,0,0.0
46817,0,0,0.0
46818,0,0,0.0
46819,0,3,3.39
46820,1,1,5.6
46821,1,1,5.49
46822,0,1,1.07
46823,0,0,0.0
46824,1,1,25.81
46825,0,0,0.0
46826,0,2,3.68
46827,0,0,0.0
46828,0,1,23.96
46829,0,0,0.0
46830,0,0,0.0
46831,0,0,0.0
46832,0,0,0.0
46833,0,0,0.0
46834,0,0,0.0
46835,0,0,0.0
46836,0,0,0.0
46837,0,0,0.0
46838,0,0,0.0
46839,1,1,3.39
46840,0,0,0.0
46841,0,0,0.0
46842,0,0,0.0
46843,0,1,7.46
46844,1,1,3.05
46845,0,1,8.97
46846,2,4,30.16
46847,0,0,0.0
46848,0,0,0.0
46849,0,0,0.0
46850,1,1,8.42
46851,0,0,0.0
46852,0,2,35.46
46853,2,4,9.2
46854,1,1,15.71
46855,2,4,22.58
46856,0,0,0.0
46857,0,0,0.0
46858,0,0,0.0
46859,0,0,0.0
46860,2,4,2.67
46861,0,0,0.0
46862,0,1,4.41
46863,0,0,0.0
46864,0,0,0.0
46865,1,3,18.92
46866,3,3,4.68
46867,0,0,0.0
46868,0,1,6.6
46869,0,1,4.88
46870,0,0,0.0
46871,1,1,11.43
46872,0,0,0.0
46873,0,0,0.0
46874,0,0,0.0
46875,1,1,5.76
46876,0,1,8.96
46877,1,1,5.92
46878,0,1,6.57
46879,0,2,21.68
46880,0,0,0.0
46881,0,0,0.0
46882,1,1,21.92
46883,0,0,0.0
46884,0,0,0.0
46885,0,0,0.0
46886,1,1,15.49
46887,0,0,0.0
46888,0,0,0.0
46889,0,1,20.59
46890,0,0,0.0
46891,0,1,9.33
46892,0,0,0.0
46893,0,0,0.0
46894,1,3,6.16
46895,1,1,6.99
46896,0,2,5.51
46897,1,1,77.07
46898,0,1,17.28
46899,1,1,9.85
46900,0,3,2.95
46901,0,0,0.0
46902,1,1,7.15
46903,3,4,1.38
46904,0,0,0.0
46905,0,1,22.78
46906,0,0,0.0
46907,1,2,11.22
46908,0,0,0.0
46909,0,0,0.0
46910,0,1,10.24
46911,0,0,0.0
46912,0,1,1.92
46913,0,2,10.0
46914,2,2,12.71
46915,0,4,4.67
46916,1,1,50.27
46917,1,1,1.69
46918,0,1,2.81
46919,1,1,6.45
46920,2,2,20.68
46921,0,0,0.0
46922,0,0,0.0
46923,1,1,24.6
46924,3,3,12.79
46925,0,0,0.0
46926,0,2,28.91
46927,0,0,0.0
46928,2,2,14.38
46929,0,0,0.0
46930,0,0,0.0
46931,0,0,0.0
46932,0,1,4.13
46933,1,1,17.52
46934,0,0,0.0
46935,0,0,0.0
46936,2,2,20.35
46937,0,0,0.0
46938,0,0,0.0
46939,2,2,33.15
46940,0,0,0.0
46941,0,1,17.24
46942,0,0,0.0
46943,0,1,7.65
46944,0,0,0.0
46945,0,4,5.14
46946,0,4,3.61
46947,0,0,0.0
46948,0,0,0.0
46949,0,0,0.0
46950,1,1,12.77
46951,2,2,9.39
46952,0,0,0.0
46953,0,0,0.0
46954,1,3,2.21
46955,2,2,8.93
46956,0,1,21.05
46957,1,3,8.1
46958,1,1,40.03
46959,0,1,17.21
46960,0,0,0.0
46961,0,2,1.58
46962,0,0,0.0
46963,0,1,15.61
46964,0,0,0.0
46965,0,4,18.03
46966,0,0,0.0
46967,1,2,3.49
46968,0,2,16.95
46969,0,0,0.0
46970,0,1,3.75
46971,0,0,0.0
46972,0,1,5.83
46973,0,0,0.0
46974,0,1,8.86
46975,0,0,0.0
46976,0,0,0.0
46977,0,1,7.49
46978,1,1,6.81
46979,0,0,0.0
46980,1,1,24.04
46981,0,0,0.0
46982,0,0,0.0
46983,0,0,0.0
46984,0,0,0.0
46985,1,1,20.37
46986,0,0,0.0
46987,0,3,21.58
46988,0,1,5.73
46989,0,0,0.0
46990,0,0,0.0
46991,0,3,13.18
46992,3,3,17.35
46993,0,0,0.0
46994,0,0,0.0
46995,0,1,8.07
46996,0,1,6.35
46997,0,0,0.0
46998,0,0,0.0
46999,0,0,0.0
47000,2,2,28.9
47001,0,1,10.96
47002,2,4,11.41
47003,1,2,6.3
47004,0,0,0.0
47005,1,1,8.61
47006,0,0,0.0
47007,0,1,14.73
47008,0,0,0.0
47009,0,2,36.15
47010,1,2,8.4
47011,0,2,8.96
47012,0,0,0.0
47013,0,0,0.0
47014,0,1,20.9
47015,0,0,0.0
47016,0,0,0.0
47017,0,0,0.0
47018,0,1,4.18
47019,0,2,47.22
47020,0,1,16.61
47021,0,3,27.99
47022,0,0,0.0
47023,0,1,3.26
47024,0,0,0.0
47025,0,0,0.0
47026,0,0,0.0
47027,2,2,15.65
47028,0,0,0.0
47029,0,1,21.35
47030,1,1,6.14
47031,0,0,0.0
47032,0,0,0.0
47033,0,0,0.0
47034,1,1,14.12
47035,0,1,1.83
47036,0,0,0.0
47037,2,4,3.11
47038,0,2,20.33
47039,0,0,0.0
47040,2,2,12.76
47041,0,0,0.0
47042,1,1,38.94
47043,2,2,9.38
47044,0,2,48.86
47045,0,0,0.0
47046,0,0,0.0
47047,0,3,25.12
47048,0,1,19.43
47049,0,1,5.19
47050,0,0,0.0
47051,0,0,0.0
47052,0,0,0.0
47053,0,0,0.0
47054,0,1,4.49
47055,0,0,0.0
47056,0,0,0.0
47057,0,0,0.0
47058,1,1,39.13
47059,1,1,17.47
47060,0,2,8.54
47061,1,1,19.51
47062,0,0,0.0
47063,0,1,38.97
47064,0,1,8.6
47065,0,0,0.0
47066,0,0,0.0
47067,0,0,0.0
47068,1,1,3.8
47069,0,1,49.09
47070,0,1,6.79
47071,0,0,0.0
47072,0,1,17.18
47073,1,1,12.33
47074,1,1,1.38
47075,2,2,10.89
47076,0,0,0.0
47077,3,3,40.94
47078,1,1,11.03
47079,0,0,0.0
47080,3,4,6.49
47081,0,1,12.86
47082,0,1,3.29
47083,0,2,27.99
47084,2,2,6.21
47085,0,1,11.23
47086,1,1,3.62
47087,0,0,0.0
47088,0,1,4.9
47089,0,1,1.06
47090,1,1,4.63
47091,0,0,0.0
47092,0,0,0.0
47093,4,4,65.08
47094,0,0,0.0
47095,0,0,0.0
47096,0,0,0.0
47097,1,1,18.13
47098,0,0,0.0
47099,0,0,0.0
47100,0,1,1.88
47101,0,1,10.34
47102,0,3,47.62
47103,0,0,0.0
47104,0,0,0.0
47105,0,0,0.0
47106,2,2,1.93
47107,0,0,0.0
47108,0,0,0.0
47109,0,0,0.0
47110,1,1,6.25
47111,0,3,5.01
47112,0,0,0.0
47113,0,1,9.11
47114,0,2,24.47
47115,0,0,0.0
47116,0,1,1.84
47117,0,1,3.45
47118,0,1,8.86
47119,0,0,0.0
47120,0,0,0.0
47121,4,4,27.17
47122,0,0,0.0
47123,1,1,4.37
47124,0,0,0.0
47125,0,0,0.0
47126,0,0,0.0
47127,0,0,0.0
47128,0,2,1.07
47129,0,0,0.0
47130,0,0,0.0
47131,0,0,0.0
47132,0,0,0.0
47133,0,0,0.0
47134,0,1,2.87
47135,0,0,0.0
47136,1,1,13.88
47137,0,0,0.0
47138,0,1,24.26
47139,0,1,1.76
47140,0,0,0.0
47141,0,0,0.0
47142,1,1,15.46
47143,0,0,0.0
47144,0,0,0.0
47145,0,2,12.72
47146,2,2,13.47
47147,0,1,8.81
47148,0,0,0.0
47149,0,0,0.0
47150,0,0,0.0
47151,0,1,23.04
47152,0,0,0.0
47153,0,0,0.0
47154,0,0,0.0
47155,2,2,53.24
47156,0,0,0.0
47157,0,1,5.29
47158,2,2,2.38
47159,0,0,0.0
47160,0,0,0.0
47161,0,0,0.0
47162,0,0,0.0
47163,0,1,19.51
47164,0,0,0.0
47165,3,6,33.8
47166,0,0,0.0
47167,3,3,2.41
47168,0,0,0.0
47169,0,2,12.81
47170,0,0,0.0
47171,0,0,0.0
47172,0,0,0.0
47173,0,0,0.0
47174,0,1,24.92
47175,0,0,0.0
47176,0,0,0.0
47177,0,2,3.73
47178,3,3,15.04
47179,3,3,3.87
47180,0,1,64.63
47181,1,2,6.75
47182,0,0,0.0
47183,0,0,0.0
47184,0,0,0.0
47185,2,5,18.65
47186,0,0,0.0
47187,0,1,2.1
47188,1,1,5.32
47189,0,0,0.0
47190,0,1,25.58
47191,0,1,9.54
47192,0,0,0.0
47193,0,1,17.07
47194,0,0,0.0
47195,0,0,0.0
47196,0,0,0.0
47197,1,1,3.44
47198,0,0,0.0
47199,0,0,0.0
47200,0,2,5.68
47201,0,0,0.0
47202,0,0,0.0
47203,0,2,54.39
47204,0,1,6.29
47205,0,0,0.0
47206,0,0,0.0
47207,0,1,11.47
47208,1,1,2.85
47209,0,3,8.23
47210,0,0,0.0
47211,1,1,6.06
47212,0,1,29.35
47213,0,0,0.0
47214,0,0,0.0
47215,1,1,1.82
47216,0,0,0.0
47217,0,0,0.0
47218,0,0,0.0
47219,0,2,41.57
47220,0,0,0.0
47221,0,0,0.0
47222,0,0,0.0
47223,0,1,21.16
47224,0,1,5.3
47225,0,1,11.34
47226,0,0,0.0
47227,0,0,0.0
47228,2,3,4.46
47229,1,1,25.98
47230,0,0,0.0
47231,0,0,0.0
47232,0,0,0.0
47233,0,0,0.0
47234,0,1,3.46
47235,0,4,6.99
47236,1,4,22.99
47237,0,2,9.04
47238,0,0,0.0
47239,0,0,0.0
47240,0,0,0.0
47241,1,1,6.49
47242,0,0,0.0
47243,0,1,13.78
47244,0,0,0.0
47245,1,3,18.32
47246,0,0,0.0
47247,3,4,5.88
47248,0,0,0.0
47249,0,0,0.0
47250,0,0,0.0
47251,2,2,2.92
47252,1,2,40.28
47253,0,3,12.61
47254,1,1,10.74
47255,0,0,0.0
47256,0,0,0.0
47257,0,0,0.0
47258,0,1,2.65
47259,1,1,30.01
47260,0,1,7.14
47261,0,0,0.0
47262,0,1,12.01
47263,0,2,1.75
47264,0,0,0.0
47265,0,2,17.95
47266,1,1,1.32
47267,0,0,0.0
47268,0,1,3.02
47269,3,4,25.63
47270,0,0,0.0
47271,0,0,0.0
47272,0,0,0.0
47273,0,0,0.0
47274,0,2,4.15
47275,0,1,17.84
47276,0,1,10.42
47277,0,4,4.26
47278,0,0,0.0
47279,1,1,9.27
47280,0,0,0.0
47281,0,0,0.0
47282,0,0,0.0
47283,0,0,0.0
47284,2,2,16.33
47285,0,0,0.0
47286,0,0,0.0
47287,0,0,0.0
47288,0,0,0.0
47289,0,0,0.0
47290,0,0,0.0
47291,1,1,15.31
47292,0,0,0.0
47293,0,1,9.74
47294,1,1,5.48
47295,0,0,0.0
47296,0,2,5.77
47297,0,0,0.0
47298,0,1,4.74
47299,3,5,21.38
47300,0,0,0.0
47301,0,0,0.0
47302,2,3,5.31
47303,0,1,9.19
47304,0,0,0.0
47305,0,0,0.0
47306,1,1,22.32
47307,0,1,26.92
47308,0,0,0.0
47309,1,3,32.08
47310,0,1,7.39
47311,3,4,17.02
47312,1,2,9.83
47313,0,0,0.0
47314,0,1,10.3
47315,1,3,6.78
47316,0,1,13.78
47317,0,0,0.0
47318,0,0,0.0
47319,1,1,9.24
47320,2,6,29.58
47321,0,0,0.0
47322,0,2,30.38
47323,0,0,0.0
47324,0,2,2.81
47325,0,0,0.0
47326,0,0,0.0
47327,1,2,1.98
47328,0,1,4.36
47329,0,0,0.0
47330,0,0,0.0
47331,2,2,1.67
47332,0,1,6.1
47333,0,1,8.68
47334,0,0,0.0
47335,0,0,0.0
47336,3,4,5.37
47337,0,1,3.12
47338,1,1,3.33
47339,0,2,14.96
47340,0,0,0.0
47341,0,0,0.0
47342,3,4,13.31
47343,0,1,40.29
47344,0,1,4.41
47345,0,0,0.0
47346,2,2,7.66
47347,0,0,0.0
47348,2,6,4.16
47349,0,0,0.0
47350,0,1,7.73
47351,0,3,3.17
47352,0,0,0.0
47353,0,0,0.0
47354,0,0,0.0
47355,1,2,15.19
47356,0,0,0.0
47357,1,1,7.32
47358,0,0,0.0
47359,0,0,0.0
47360,0,0,0.0
47361,1,1,14.66
47362,0,0,0.0
47363,0,1,13.85
47364,2,2,7.26
47365,0,1,1.98
47366,1,2,5.38
47367,0,1,9.41
47368,0,0,0.0
47369,2,3,1.09
47370,0,0,0.0
47371,0,0,0.0
47372,0,0,0.0
47373,0,0,0.0
47374,0,0,0.0
47375,0,1,9.83
47376,0,0,0.0
47377,3,4,6.67
47378,0,0,0.0
47379,0,0,0.0
47380,0,0,0.0
47381,2,3,17.53
47382,0,4,2.75
47383,1,1,11.77
47384,0,2,7.83
47385,5,5,9.34
47386,0,0,0.0
47387,2,2,2.69
47388,4,4,4.48
47389,0,0,0.0
47390,0,0,0.0
47391,0,1,21.57
47392,0,0,0.0
47393,4,5,6.65
47394,0,0,0.0
47395,0,1,8.29
47396,0,1,10.07
47397,0,2,52.84
47398,0,4,1.1
47399,0,0,0.0
47400,0,0,0.0
47401,2,2,23.43
47402,0,1,10.44
47403,0,4,9.31
47404,1,2,7.32
47405,0,1,32.6
47406,0,0,0.0
47407,0,0,0.0
47408,2,3,2.78
47409,1,2,11.31
47410,0,0,0.0
47411,0,1,7.97
47412,0,0,0.0
47413,0,1,15.21
47414,0,1,2.55
47415,0,1,19.46
47416,1,1,2.66
47417,1,1,22.32
47418,0,0,0.0
47419,0,0,0.0
47420,1,1,13.67
47421,0,0,0.0
47422,0,0,0.0
47423,0,0,0.0
47424,0,0,0.0
47425,0,0,0.0
47426,0,0,0.0
47427,0,0,0.0
47428,0,0,0.0
47429,0,0,0.0
47430,0,1,3.01
47431,1,2,1.57
47432,0,2,2.39
47433,1,2,2.63
47434,0,1,9.78
47435,1,1,33.4
47436,0,0,0.0
47437,0,0,0.0
47438,0,3,57.82
47439,0,4,12.46
47440,0,0,0.0
47441,1,1,4.29
47442,1,1,8.54
47443,0,0,0.0
47444,1,1,1.13
47445,0,0,0.0
47446,0,1,6.8
47447,0,0,0.0
47448,0,0,0.0
47449,4,7,35.59
47450,0,0,0.0
47451,1,3,1.5
47452,0,0,0.0
47453,0,0,0.0
47454,0,0,0.0
47455,1,1,4.0
47456,0,1,1.94
47457,1,1,23.21
47458,0,0,0.0
47459,0,1,8.52
47460,0,3,45.23
47461,1,1,8.48
47462,0,0,0.0
47463,0,1,5.94
47464,1,1,11.05
47465,0,1,26.11
47466,2,3,20.16
47467,0,4,13.54
47468,0,0,0.0
47469,1,1,19.9
47470,1,2,2.52
47471,0,0,0.0
47472,0,0,0.0
47473,0,0,0.0
47474,0,4,7.25
47475,0,1,9.06
47476,0,0,0.0
47477,0,0,0.0
47478,0,2,9.24
47479,3,6,2.93
47480,4,4,10.45
47481,0,1,1.76
47482,1,1,2.97
47483,0,1,19.74
47484,0,0,0.0
47485,1,1,16.81
47486,1,1,12.8
47487,0,0,0.0
47488,1,2,3.88
47489,0,0,0.0
47490,2,2,17.95
47491,2,2,4.85
47492,0,1,4.06
47493,1,3,11.92
47494,0,0,0.0
47495,0,0,0.0
47496,0,0,0.0
47497,0,0,0.0
47498,2,3,12.84
47499,0,0,0.0
47500,0,0,0.0
47501,0,1,8.8
47502,0,0,0.0
47503,0,0,0.0
47504,0,2,5.42
47505,3,4,34.66
47506,0,0,0.0
47507,0,0,0.0
47508,0,0,0.0
47509,0,2,9.22
47510,0,0,0.0
47511,0,2,6.55
47512,0,0,0.0
47513,0,3,2.25
47514,0,0,0.0
47515,1,1,8.18
47516,0,2,10.66
47517,0,2,7.99
47518,0,0,0.0
47519,1,1,26.66
47520,1,2,3.82
47521,0,0,0.0
47522,0,3,8.17
47523,0,0,0.0
47524,0,0,0.0
47525,0,0,0.0
47526,1,3,12.97
47527,0,0,0.0
47528,0,0,0.0
47529,0,3,3.52
47530,0,0,0.0
47531,0,1,3.84
47532,0,0,0.0
47533,0,1,25.55
47534,0,0,0.0
47535,0,1,2.23
47536,0,0,0.0
47537,2,2,5.95
47538,0,0,0.0
47539,0,0,0.0
47540,0,1,56.01
47541,1,2,4.22
47542,0,0,0.0
47543,1,5,2.43
47544,0,0,0.0
47545,0,1,9.88
47546,0,1,1.11
47547,0,1,6.96
47548,0,0,0.0
47549,5,6,3.67
47550,0,1,6.01
47551,1,1,34.24
47552,0,0,0.0
47553,0,3,18.4
47554,0,1,18.46
47555,1,2,14.88
47556,1,1,3.91
47557,0,0,0.0
47558,0,0,0.0
47559,0,0,0.0
47560,3,3,2.74
47561,0,1,5.41
47562,0,1,13.79
47563,0,0,0.0
47564,0,1,5.93
47565,0,1,3.47
47566,0,0,0.0
47567,0,0,0.0
47568,1,1,23.16
47569,0,0,0.0
47570,0,0,0.0
47571,0,0,0.0
47572,0,0,0.0
47573,4,4,2.57
47574,0,0,0.0
47575,2,2,8.63
47576,1,2,5.88
47577,0,0,0.0
47578,0,1,8.83
47579,2,2,2.62
47580,0,1,16.6
47581,2,2,43.16
47582,0,1,2.57
47583,0,0,0.0
47584,0,0,0.0
47585,0,4,4.71
47586,0,1,2.24
47587,0,1,9.1
47588,0,0,0.0
47589,0,0,0.0
47590,0,1,18.44
47591,2,2,46.51
47592,1,1,14.0
47593,0,1,5.65
47594,1,2,8.99
47595,1,1,17.05
47596,4,7,40.51
47597,1,1,25.13
47598,1,1,7.08
47599,0,0,0.0
47600,2,2,14.8
47601,0,0,0.0
47602,0,0,0.0
47603,0,0,0.0
47604,2,3,13.0
47605,0,0,0.0
47606,0,2,9.29
47607,1,1,19.34
47608,0,0,0.0
47609,0,0,0.0
47610,0,0,0.0
47611,0,0,0.0
47612,1,1,5.01
47613,0,0,0.0
47614,1,2,3.98
47615,0,1,5.01
47616,0,0,0.0
47617,0,0,0.0
47618,0,0,0.0
47619,0,1,8.06
47620,0,0,0.0
47621,1,1,1.44
47622,0,0,0.0
47623,2,2,12.46
47624,2,4,17.74
47625,0,0,0.0
47626,0,1,8.81
47627,0,0,0.0
47628,0,1,12.86
47629,0,0,0.0
47630,0,2,14.39
47631,2,2,7.37
47632,0,0,0.0
47633,0,0,0.0
47634,0,0,0.0
47635,0,1,11.64
47636,0,0,0.0
47637,0,2,34.59
47638,0,0,0.0
47639,0,1,9.27
47640,0,0,0.0
47641,0,0,0.0
47642,0,0,0.0
47643,0,2,4.4
47644,0,0,0.0
47645,0,1,6.05
47646,0,2,9.2
47647,0,1,2.83
47648,0,0,0.0
47649,2,2,3.66
47650,0,1,8.18
47651,1,1,20.18
47652,1,2,18.92
47653,0,0,0.0
47654,0,0,0.0
47655,0,0,0.0
47656,0,0,0.0
47657,1,1,7.67
47658,0,1,31.66
47659,0,0,0.0
47660,0,1,17.98
47661,0,1,31.88
47662,0,0,0.0
47663,0,0,0.0
47664,0,2,9.41
47665,0,0,0.0
47666,1,1,31.28
47667,0,0,0.0
47668,1,1,37.7
47669,0,0,0.0
47670,0,0,0.0
47671,2,2,21.51
47672,1,2,2.68
47673,0,1,3.79
47674,1,2,12.25
47675,0,0,0.0
47676,0,0,0.0
47677,0,1,6.62
47678,1,1,17.14
47679,0,0,0.0
47680,2,4,55.73
47681,1,1,4.95
47682,0,3,10.94
47683,0,0,0.0
47684,0,1,8.48
47685,2,2,3.89
47686,0,0,0.0
