customer_id,churn
44506,No
44507,No
44508,No
44509,No
44510,No
44511,No
44512,No
44513,No
44514,No
44515,No
44516,No
44517,No
44518,No
44519,No
44520,No
44521,No
44522,Yes
44523,No
44524,No
44525,No
44526,No
44527,No
44528,No
44529,Yes
44530,Yes
44531,No
44532,No
44533,No
44534,Yes
44535,No
44536,No
44537,No
44538,Yes
44539,Yes
44540,Yes
44541,No
44542,Yes
44543,No
44544,No
44545,No
44546,No
44547,No
44548,No
44549,No
44550,No
44551,No
44552,No
44553,Yes
44554,No
44555,No
44556,No
44557,No
44558,No
44559,No
44560,No
44561,Yes
44562,No
44563,No
44564,No
44565,No
44566,No
44567,Yes
44568,Yes
44569,No
44570,No
44571,No
44572,No
44573,No
44574,No
44575,No
44576,Yes
44577,Yes
44578,Yes
44579,No
44580,No
44581,No
44582,No
44583,No
44584,No
44585,No
44586,No
44587,No
44588,No
44589,No
44590,No
44591,Yes
44592,No
44593,No
44594,No
44595,No
44596,No
44597,Yes
44598,No
44599,No
44600,Yes
44601,No
44602,No
44603,No
44604,Yes
44605,Yes
44606,No
44607,No
44608,No
44609,No
44610,No
44611,Yes
44612,No
44613,No
44614,No
44615,No
44616,Yes
44617,No
44618,No
44619,No
44620,No
44621,Yes
44622,Yes
44623,Yes
44624,Yes
44625,Yes
44626,No
44627,No
44628,No
44629,Yes
44630,No
44631,No
44632,Yes
44633,No
44634,No
44635,No
44636,No
44637,Yes
44638,Yes
44639,Yes
44640,No
44641,No
44642,Yes
44643,Yes
44644,No
44645,Yes
44646,Yes
44647,No
44648,No
44649,No
44650,No
44651,Yes
44652,No
44653,Yes
44654,Yes
44655,No
44656,No
44657,Yes
44658,No
44659,No
44660,No
44661,No
44662,No
44663,No
44664,No
44665,No
44666,Yes
44667,No
44668,No
44669,No
44670,Yes
44671,No
44672,No
44673,Yes
44674,Yes
44675,No
44676,No
44677,No
44678,Yes
44679,Yes
44680,No
44681,Yes
44682,No
44683,No
44684,No
44685,Yes
44686,No
44687,No
44688,No
44689,No
44690,Yes
44691,No
44692,No
44693,Yes
44694,No
44695,No
44696,No
44697,No
44698,No
44699,No
44700,No
44701,Yes
44702,No
44703,Yes
44704,No
44705,No
44706,No
44707,No
44708,No
44709,Yes
44710,No
44711,No
44712,Yes
44713,No
44714,No
44715,No
44716,Yes
44717,No
44718,No
44719,Yes
44720,Yes
44721,No
44722,No
44723,Yes
44724,No
44725,Yes
44726,No
44727,No
44728,No
44729,No
44730,No
44731,No
44732,Yes
44733,No
44734,Yes
44735,No
44736,No
44737,No
44738,Yes
44739,Yes
44740,No
44741,No
44742,No
44743,No
44744,No
44745,No
44746,No
44747,No
44748,No
44749,Yes
44750,No
44751,No
44752,No
44753,No
44754,No
44755,Yes
44756,No
44757,No
44758,No
44759,No
44760,Yes
44761,No
44762,No
44763,Yes
44764,No
44765,Yes
44766,No
44767,No
44768,Yes
44769,No
44770,No
44771,No
44772,No
44773,No
44774,Yes
44775,No
44776,Yes
44777,Yes
44778,No
44779,No
44780,Yes
44781,No
44782,No
44783,Yes
44784,No
44785,No
44786,No
44787,Yes
44788,No
44789,No
44790,No
44791,No
44792,No
44793,No
44794,Yes
44795,No
44796,No
44797,Yes
44798,No
44799,Yes
44800,No
44801,Yes
44802,No
44803,No
44804,Yes
44805,No
44806,Yes
44807,No
44808,No
44809,No
44810,Yes
44811,No
44812,No
44813,Yes
44814,Yes
44815,No
44816,Yes
44817,No
44818,No
44819,No
44820,No
44821,No
44822,No
44823,No
44824,No
44825,Yes
44826,No
44827,No
44828,No
44829,No
44830,No
44831,Yes
44832,No
44833,No
44834,Yes
44835,No
44836,No
44837,No
44838,No
44839,No
44840,Yes
44841,No
44842,Yes
44843,No
44844,No
44845,No
44846,Yes
44847,No
44848,No
44849,Yes
44850,Yes
44851,Yes
44852,Yes
44853,No
44854,No
44855,Yes
44856,No
44857,No
44858,No
44859,No
44860,No
44861,No
44862,Yes
44863,Yes
44864,Yes
44865,No
44866,No
44867,No
44868,No
44869,Yes
44870,No
44871,No
44872,No
44873,Yes
44874,No
44875,No
44876,No
44877,No
44878,No
44879,No
44880,Yes
44881,No
44882,No
44883,Yes
44884,No
44885,No
44886,No
44887,Yes
44888,Yes
44889,Yes
44890,Yes
44891,No
44892,No
44893,Yes
44894,No
44895,No
44896,No
44897,No
44898,No
44899,No
44900,Yes
44901,No
44902,No
44903,No
44904,No
44905,No
44906,No
44907,No
44908,No
44909,No
44910,No
44911,No
44912,Yes
44913,No
44914,Yes
44915,No
44916,No
44917,No
44918,Yes
44919,No
44920,No
44921,Yes
44922,Yes
44923,No
44924,No
44925,Yes
44926,No
44927,No
44928,No
44929,No
44930,No
44931,No
44932,Yes
44933,Yes
44934,No
44935,No
44936,No
44937,Yes
44938,No
44939,No
44940,No
44941,No
44942,Yes
44943,Yes
44944,Yes
44945,No
44946,No
44947,No
44948,No
44949,No
44950,No
44951,Yes
44952,No
44953,Yes
44954,No
44955,No
44956,Yes
44957,No
44958,No
44959,Yes
44960,No
44961,No
44962,No
44963,No
44964,Yes
44965,Yes
44966,Yes
44967,Yes
44968,No
44969,No
44970,Yes
44971,No
44972,No
44973,No
44974,No
44975,No
44976,Yes
44977,Yes
44978,No
44979,No
44980,No
44981,No
44982,No
44983,No
44984,No
44985,No
44986,No
44987,No
44988,No
44989,Yes
44990,No
44991,No
44992,No
44993,Yes
44994,Yes
44995,Yes
44996,No
44997,No
44998,No
44999,No
45000,No
45001,Yes
45002,No
45003,No
45004,Yes
45005,No
45006,No
45007,No
45008,Yes
45009,No
45010,Yes
45011,No
45012,Yes
45013,Yes
45014,Yes
45015,Yes
45016,No
45017,No
45018,No
45019,No
45020,Yes
45021,Yes
45022,No
45023,No
45024,No
45025,Yes
45026,No
45027,No
45028,No
45029,Yes
45030,No
45031,No
45032,No
45033,No
45034,Yes
45035,Yes
45036,No
45037,Yes
45038,Yes
45039,No
45040,No
45041,Yes
45042,No
45043,No
45044,Yes
45045,No
45046,Yes
45047,No
45048,Yes
45049,Yes
45050,Yes
45051,No
45052,No
45053,No
45054,No
45055,No
45056,No
45057,No
45058,Yes
45059,No
45060,No
45061,No
45062,Yes
45063,No
45064,No
45065,Yes
45066,No
45067,No
45068,No
45069,Yes
45070,Yes
45071,No
45072,No
45073,No
45074,No
45075,Yes
45076,No
45077,Yes
45078,No
45079,Yes
45080,No
45081,No
45082,No
45083,No
45084,No
45085,Yes
45086,No
45087,No
45088,Yes
45089,No
45090,Yes
45091,No
45092,No
45093,No
45094,No
45095,No
45096,Yes
45097,Yes
45098,No
45099,Yes
45100,Yes
45101,No
45102,No
45103,No
45104,Yes
45105,No
45106,Yes
45107,No
45108,Yes
45109,No
45110,Yes
45111,No
45112,No
45113,No
45114,No
45115,No
45116,Yes
45117,No
45118,Yes
45119,No
45120,No
45121,No
45122,Yes
45123,No
45124,No
45125,No
45126,No
45127,Yes
45128,No
45129,Yes
45130,No
45131,Yes
45132,No
45133,Yes
45134,No
45135,Yes
45136,Yes
45137,No
45138,No
45139,Yes
45140,No
45141,No
45142,No
45143,No
45144,Yes
45145,No
45146,No
45147,No
45148,No
45149,No
45150,No
45151,No
45152,Yes
45153,Yes
45154,Yes
45155,No
45156,No
45157,Yes
45158,No
45159,No
45160,No
45161,No
45162,No
45163,No
45164,No
45165,No
45166,No
45167,No
45168,No
45169,No
45170,No
45171,No
45172,No
45173,Yes
45174,No
45175,No
45176,No
45177,No
45178,Yes
45179,No
45180,Yes
45181,No
45182,No
45183,No
45184,No
45185,No
45186,Yes
45187,Yes
45188,No
45189,No
45190,No
45191,No
45192,No
45193,Yes
45194,No
45195,No
45196,No
45197,Yes
45198,No
45199,No
45200,Yes
45201,No
45202,No
45203,No
45204,Yes
45205,No
45206,Yes
45207,No
45208,Yes
45209,Yes
45210,No
45211,No
45212,No
45213,No
45214,No
45215,No
45216,No
45217,No
45218,No
45219,Yes
45220,No
45221,Yes
45222,No
45223,No
45224,No
45225,No
45226,No
45227,Yes
45228,No
45229,Yes
45230,No
45231,No
45232,Yes
45233,No
45234,No
45235,No
45236,No
45237,No
45238,Yes
45239,No
45240,No
45241,Yes
45242,No
45243,No
45244,No
45245,No
45246,No
45247,No
45248,Yes
45249,No
45250,No
45251,No
45252,No
45253,No
45254,No
45255,Yes
45256,No
45257,No
45258,No
45259,No
45260,No
45261,No
45262,No
45263,Yes
45264,Yes
45265,Yes
45266,No
45267,No
45268,No
45269,Yes
45270,No
45271,No
45272,Yes
45273,No
45274,Yes
45275,No
45276,No
45277,No
45278,No
45279,Yes
45280,No
45281,Yes
45282,No
45283,No
45284,No
45285,Yes
45286,No
45287,No
45288,No
45289,No
45290,No
45291,No
45292,Yes
45293,No
45294,No
45295,Yes
45296,No
45297,Yes
45298,No
45299,No
45300,No
45301,No
45302,No
45303,No
45304,No
45305,No
45306,Yes
45307,No
45308,Yes
45309,No
45310,No
45311,Yes
45312,Yes
45313,No
45314,No
45315,No
45316,Yes
45317,No
45318,No
45319,Yes
45320,No
45321,No
45322,No
45323,No
45324,No
45325,No
45326,Yes
45327,No
45328,No
45329,Yes
45330,No
45331,No
45332,No
45333,No
45334,No
45335,No
45336,No
45337,No
45338,Yes
45339,Yes
45340,No
45341,No
45342,No
45343,No
45344,No
45345,No
45346,Yes
45347,No
45348,No
45349,No
45350,No
45351,No
45352,Yes
45353,Yes
45354,No
45355,No
45356,Yes
45357,Yes
45358,No
45359,No
45360,Yes
45361,No
45362,No
45363,No
45364,No
45365,No
45366,No
45367,No
45368,No
45369,No
45370,Yes
45371,No
45372,No
45373,Yes
45374,No
45375,Yes
45376,No
45377,No
45378,Yes
45379,No
45380,Yes
45381,Yes
45382,No
45383,Yes
45384,No
45385,No
45386,No
45387,Yes
45388,No
45389,No
45390,No
45391,No
45392,No
45393,No
45394,Yes
45395,Yes
45396,No
45397,No
45398,Yes
45399,No
45400,No
45401,No
45402,Yes
45403,No
45404,No
45405,No
45406,No
45407,No
45408,Yes
45409,No
45410,Yes
45411,No
45412,No
45413,No
45414,Yes
45415,No
45416,No
45417,No
45418,Yes
45419,No
45420,No
45421,No
45422,No
45423,Yes
45424,Yes
45425,Yes
45426,No
45427,No
45428,Yes
45429,No
45430,No
45431,No
45432,No
45433,No
45434,No
45435,No
45436,Yes
45437,No
45438,No
45439,No
45440,No
45441,Yes
45442,No
45443,No
45444,Yes
45445,Yes
45446,No
45447,No
45448,No
45449,No
45450,No
45451,No
45452,No
45453,No
45454,No
45455,No
45456,No
45457,Yes
45458,No
45459,No
45460,No
45461,No
45462,No
45463,No
45464,Yes
45465,No
45466,Yes
45467,No
45468,Yes
45469,No
45470,No
45471,No
45472,Yes
45473,No
45474,No
45475,Yes
45476,No
45477,No
45478,Yes
45479,No
45480,No
45481,No
45482,Yes
45483,No
45484,No
45485,No
45486,No
45487,No
45488,No
45489,No
45490,Yes
45491,No
45492,No
45493,Yes
45494,No
45495,No
45496,No
45497,No
45498,No
45499,No
45500,No
45501,No
45502,No
45503,No
45504,No
45505,No
45506,Yes
45507,No
45508,Yes
45509,No
45510,No
45511,Yes
45512,Yes
45513,No
45514,No
45515,No
45516,No
45517,No
45518,No
45519,No
45520,No
45521,Yes
45522,No
45523,No
45524,Yes
45525,No
45526,No
45527,Yes
45528,No
45529,Yes
45530,Yes
45531,No
45532,No
45533,No
45534,No
45535,No
45536,No
45537,No
45538,Yes
45539,No
45540,No
45541,No
45542,Yes
45543,Yes
45544,Yes
45545,No
45546,No
45547,No
45548,No
45549,Yes
45550,Yes
45551,No
45552,No
45553,No
45554,No
45555,No
45556,Yes
45557,No
45558,No
45559,No
45560,Yes
45561,Yes
45562,Yes
45563,Yes
45564,No
45565,No
45566,No
45567,No
45568,No
45569,No
45570,No
45571,No
45572,Yes
45573,Yes
45574,Yes
45575,No
45576,No
45577,Yes
45578,No
45579,No
45580,No
45581,No
45582,No
45583,Yes
45584,No
45585,No
45586,No
45587,Yes
45588,No
45589,No
45590,No
45591,No
45592,Yes
45593,Yes
45594,No
45595,No
45596,Yes
45597,No
45598,No
45599,No
45600,No
45601,Yes
45602,Yes
45603,No
45604,No
45605,No
45606,Yes
45607,Yes
45608,No
45609,No
45610,No
45611,Yes
45612,Yes
45613,No
45614,Yes
45615,No
45616,No
45617,No
45618,No
45619,Yes
45620,Yes
45621,No
45622,No
45623,No
45624,No
45625,No
45626,No
45627,Yes
45628,No
45629,Yes
45630,No
45631,Yes
45632,No
45633,Yes
45634,No
45635,No
45636,Yes
45637,No
45638,No
45639,No
45640,No
45641,No
45642,No
45643,No
45644,Yes
45645,No
45646,No
45647,No
45648,No
45649,Yes
45650,No
45651,No
45652,Yes
45653,No
45654,No
45655,Yes
45656,No
45657,No
45658,No
45659,No
45660,Yes
45661,No
45662,Yes
45663,No
45664,No
45665,Yes
45666,No
45667,No
45668,No
45669,Yes
45670,No
45671,No
45672,No
45673,No
45674,No
45675,No
45676,Yes
45677,No
45678,No
45679,No
45680,No
45681,No
45682,Yes
45683,Yes
45684,No
45685,No
45686,No
45687,No
45688,No
45689,Yes
45690,No
45691,No
45692,No
45693,No
45694,Yes
45695,Yes
45696,No
45697,No
45698,No
45699,Yes
45700,No
45701,No
45702,No
45703,Yes
45704,No
45705,No
45706,Yes
45707,No
45708,No
45709,Yes
45710,Yes
45711,No
45712,No
45713,Yes
45714,No
45715,No
45716,No
45717,No
45718,No
45719,No
45720,No
45721,Yes
45722,Yes
45723,No
45724,No
45725,Yes
45726,No
45727,No
45728,No
45729,Yes
45730,No
45731,No
45732,No
45733,No
45734,No
45735,No
45736,No
45737,Yes
45738,No
45739,Yes
45740,Yes
45741,No
45742,Yes
45743,Yes
45744,No
45745,Yes
45746,Yes
45747,No
45748,Yes
45749,Yes
45750,Yes
45751,No
45752,No
45753,No
45754,Yes
45755,Yes
45756,No
45757,No
45758,No
45759,No
45760,Yes
45761,No
45762,Yes
45763,No
45764,No
45765,No
45766,Yes
45767,No
45768,Yes
45769,Yes
45770,No
45771,No
45772,Yes
45773,No
45774,Yes
45775,No
45776,No
45777,No
45778,Yes
45779,No
45780,No
45781,No
45782,No
45783,Yes
45784,No
45785,No
45786,No
45787,No
45788,No
45789,No
45790,No
45791,No
45792,Yes
45793,Yes
45794,No
45795,No
45796,Yes
45797,Yes
45798,Yes
45799,No
45800,No
45801,No
45802,No
45803,No
45804,Yes
45805,No
45806,Yes
45807,No
45808,No
45809,Yes
45810,Yes
45811,No
45812,No
45813,Yes
45814,No
45815,No
45816,No
45817,Yes
45818,No
45819,No
45820,No
45821,Yes
45822,Yes
45823,No
45824,No
45825,No
45826,No
45827,No
45828,No
45829,No
45830,No
45831,No
45832,Yes
45833,No
45834,No
45835,Yes
45836,No
45837,No
45838,No
45839,No
45840,Yes
45841,No
45842,Yes
45843,No
45844,No
45845,No
45846,No
45847,No
45848,No
45849,No
45850,Yes
45851,No
45852,No
45853,No
45854,Yes
45855,No
45856,No
45857,Yes
45858,No
45859,No
45860,No
45861,No
45862,Yes
45863,No
45864,No
45865,No
45866,No
45867,No
45868,Yes
45869,No
45870,Yes
45871,No
45872,Yes
45873,No
45874,No
45875,No
45876,Yes
45877,Yes
45878,No
45879,No
45880,No
45881,No
45882,No
45883,No
45884,No
45885,Yes
45886,Yes
45887,Yes
45888,Yes
45889,Yes
45890,Yes
45891,No
45892,No
45893,Yes
45894,No
45895,Yes
45896,No
45897,No
45898,Yes
45899,No
45900,No
45901,No
45902,No
45903,Yes
45904,No
45905,Yes
45906,Yes
45907,Yes
45908,No
45909,No
45910,No
45911,No
45912,No
45913,No
45914,No
45915,Yes
45916,No
45917,Yes
45918,No
45919,No
45920,No
45921,No
45922,Yes
45923,No
45924,Yes
45925,No
45926,Yes
45927,No
45928,No
45929,No
45930,No
45931,No
45932,No
45933,No
45934,No
45935,Yes
45936,No
45937,No
45938,No
45939,No
45940,No
45941,No
45942,No
45943,No
45944,No
45945,No
45946,No
45947,No
45948,No
45949,Yes
45950,No
45951,No
45952,No
45953,No
45954,No
45955,Yes
45956,No
45957,No
45958,No
45959,No
45960,Yes
45961,No
45962,No
45963,No
45964,No
45965,Yes
45966,Yes
45967,No
45968,No
45969,Yes
45970,Yes
45971,Yes
45972,Yes
45973,Yes
45974,No
45975,No
45976,No
45977,Yes
45978,No
45979,Yes
45980,Yes
45981,No
45982,Yes
45983,No
45984,No
45985,No
45986,No
45987,No
45988,Yes
45989,No
45990,Yes
45991,No
45992,Yes
45993,Yes
45994,No
45995,No
45996,Yes
45997,Yes
45998,No
45999,Yes
46000,Yes
46001,No
46002,No
46003,No
46004,No
46005,No
46006,No
46007,Yes
46008,Yes
46009,No
46010,No
46011,Yes
46012,No
46013,No
46014,No
46015,Yes
46016,Yes
46017,Yes
46018,No
46019,No
46020,Yes
46021,Yes
46022,No
46023,No
46024,No
46025,No
46026,No
46027,No
46028,Yes
46029,No
46030,Yes
46031,No
46032,No
46033,No
46034,No
46035,No
46036,No
46037,Yes
46038,Yes
46039,No
46040,Yes
46041,No
46042,No
46043,No
46044,No
46045,No
46046,No
46047,Yes
46048,No
46049,Yes
46050,No
46051,No
46052,No
46053,No
46054,No
46055,No
46056,Yes
46057,No
46058,No
46059,No
46060,No
46061,No
46062,No
46063,No
46064,Yes
46065,No
46066,No
46067,Yes
46068,Yes
46069,Yes
46070,No
46071,No
46072,No
46073,No
46074,No
46075,Yes
46076,No
46077,No
46078,No
46079,No
46080,Yes
46081,No
46082,No
46083,No
46084,No
46085,Yes
46086,No
46087,No
46088,Yes
46089,No
46090,No
46091,No
46092,No
46093,Yes
46094,No
46095,Yes
46096,No
46097,No
46098,No
46099,No
46100,No
46101,Yes
46102,No
46103,Yes
46104,No
46105,No
46106,No
46107,No
46108,No
46109,No
46110,No
46111,Yes
46112,Yes
46113,No
46114,No
46115,No
46116,No
46117,No
46118,No
46119,No
46120,No
46121,No
46122,Yes
46123,No
46124,No
46125,No
46126,Yes
46127,Yes
46128,No
46129,No
46130,Yes
46131,No
46132,Yes
46133,No
46134,Yes
46135,No
46136,Yes
46137,No
46138,No
46139,No
46140,No
46141,No
46142,No
46143,No
46144,No
46145,No
46146,No
46147,No
46148,No
46149,Yes
46150,No
46151,No
46152,No
46153,No
46154,No
46155,Yes
46156,Yes
46157,Yes
46158,No
46159,No
46160,No
46161,No
46162,No
46163,No
46164,No
46165,No
46166,No
46167,No
46168,Yes
46169,No
46170,No
46171,No
46172,No
46173,No
46174,No
46175,No
46176,No
46177,No
46178,No
46179,No
46180,No
46181,No
46182,No
46183,Yes
46184,No
46185,No
46186,Yes
46187,No
46188,No
46189,No
46190,Yes
46191,No
46192,Yes
46193,No
46194,No
46195,Yes
46196,Yes
46197,No
46198,No
46199,No
46200,Yes
46201,No
46202,No
46203,No
46204,No
46205,Yes
46206,No
46207,No
46208,No
46209,No
46210,No
46211,No
46212,Yes
46213,No
46214,No
46215,No
46216,Yes
46217,No
46218,No
46219,No
46220,No
46221,No
46222,Yes
46223,No
46224,No
46225,No
46226,No
46227,Yes
46228,Yes
46229,Yes
46230,No
46231,Yes
46232,No
46233,No
46234,No
46235,No
46236,Yes
46237,Yes
46238,No
46239,Yes
46240,No
46241,No
46242,No
46243,No
46244,No
46245,No
46246,No
46247,Yes
46248,No
46249,No
46250,No
46251,No
46252,No
46253,No
46254,Yes
46255,No
46256,No
46257,No
46258,Yes
46259,No
46260,No
46261,No
46262,No
46263,No
46264,No
46265,No
46266,No
46267,No
46268,Yes
46269,No
46270,No
46271,No
46272,No
46273,Yes
46274,No
46275,No
46276,No
46277,No
46278,No
46279,No
46280,Yes
46281,No
46282,No
46283,No
46284,No
46285,No
46286,No
46287,No
46288,No
46289,No
46290,No
46291,Yes
46292,No
46293,No
46294,No
46295,No
46296,No
46297,No
46298,Yes
46299,No
46300,No
46301,No
46302,No
46303,No
46304,No
46305,No
46306,No
46307,No
46308,No
46309,No
46310,No
46311,Yes
46312,Yes
46313,No
46314,Yes
46315,No
46316,Yes
46317,No
46318,Yes
46319,No
46320,No
46321,No
46322,Yes
46323,No
46324,Yes
46325,No
46326,No
46327,No
46328,No
46329,No
46330,No
46331,Yes
46332,No
46333,No
46334,No
46335,Yes
46336,No
46337,No
46338,No
46339,No
46340,No
46341,No
46342,Yes
46343,No
46344,No
46345,No
46346,No
46347,No
46348,No
46349,No
46350,No
46351,Yes
46352,No
46353,No
46354,Yes
46355,No
46356,No
46357,No
46358,No
46359,No
46360,Yes
46361,No
46362,No
46363,No
46364,No
46365,Yes
46366,No
46367,No
46368,Yes
46369,No
46370,Yes
46371,No
46372,No
46373,No
46374,No
46375,No
46376,No
46377,No
46378,No
46379,Yes
46380,No
46381,No
46382,No
46383,Yes
46384,No
46385,No
46386,Yes
46387,No
46388,No
46389,No
46390,No
46391,Yes
46392,No
46393,No
46394,No
46395,No
46396,No
46397,Yes
46398,No
46399,No
46400,No
46401,No
46402,No
46403,No
46404,Yes
46405,No
46406,No
46407,No
46408,No
46409,No
46410,No
46411,No
46412,No
46413,No
46414,Yes
46415,No
46416,No
46417,No
46418,Yes
46419,Yes
46420,No
46421,No
46422,Yes
46423,Yes
46424,No
46425,Yes
46426,No
46427,Yes
46428,No
46429,Yes
46430,No
46431,No
46432,Yes
46433,Yes
46434,No
46435,No
46436,No
46437,No
46438,No
46439,No
46440,Yes
46441,Yes
46442,Yes
46443,No
46444,Yes
46445,Yes
46446,No
46447,Yes
46448,No
46449,Yes
46450,Yes
46451,No
46452,No
46453,Yes
46454,No
46455,No
46456,No
46457,Yes
46458,No
46459,Yes
46460,No
46461,No
46462,No
46463,No
46464,No
46465,No
46466,No
46467,Yes
46468,Yes
46469,No
46470,Yes
46471,No
46472,Yes
46473,No
46474,Yes
46475,No
46476,Yes
46477,Yes
46478,Yes
46479,Yes
46480,Yes
46481,No
46482,No
46483,No
46484,No
46485,No
46486,Yes
46487,Yes
46488,No
46489,No
46490,No
46491,No
46492,No
46493,No
46494,Yes
46495,Yes
46496,Yes
46497,No
46498,No
46499,Yes
46500,No
46501,No
46502,No
46503,No
46504,No
46505,No
46506,Yes
46507,No
46508,No
46509,No
46510,No
46511,No
46512,No
46513,Yes
46514,No
46515,No
46516,No
46517,No
46518,No
46519,No
46520,No
46521,No
46522,No
46523,No
46524,Yes
46525,No
46526,No
46527,No
46528,No
46529,Yes
46530,No
46531,No
46532,No
46533,No
46534,No
46535,No
46536,No
46537,Yes
46538,No
46539,No
46540,Yes
46541,No
46542,No
46543,No
46544,No
46545,No
46546,No
46547,No
46548,Yes
46549,No
46550,No
46551,Yes
46552,No
46553,Yes
46554,No
46555,No
46556,No
46557,No
46558,No
46559,No
46560,Yes
46561,No
46562,No
46563,Yes
46564,No
46565,No
46566,No
46567,No
46568,No
46569,No
46570,No
46571,No
46572,No
46573,Yes
46574,Yes
46575,No
46576,No
46577,Yes
46578,No
46579,Yes
46580,No
46581,No
46582,Yes
46583,No
46584,Yes
46585,Yes
46586,No
46587,No
46588,Yes
46589,Yes
46590,Yes
46591,No
46592,Yes
46593,No
46594,No
46595,No
46596,No
46597,No
46598,No
46599,Yes
46600,No
46601,Yes
46602,No
46603,Yes
46604,No
46605,No
46606,No
46607,No
46608,No
46609,No
46610,No
46611,Yes
46612,No
46613,No
46614,No
46615,No
46616,Yes
46617,No
46618,No
46619,No
46620,Yes
46621,No
46622,No
46623,No
46624,No
46625,No
46626,Yes
46627,Yes
46628,No
46629,No
46630,No
46631,No
46632,No
46633,Yes
46634,Yes
46635,No
46636,Yes
46637,No
46638,No
46639,Yes
46640,No
46641,Yes
46642,No
46643,Yes
46644,No
46645,Yes
46646,No
46647,Yes
46648,No
46649,Yes
46650,No
46651,No
46652,Yes
46653,No
46654,No
46655,No
46656,Yes
46657,No
46658,No
46659,No
46660,Yes
46661,No
46662,No
46663,No
46664,Yes
46665,Yes
46666,No
46667,No
46668,No
46669,No
46670,Yes
46671,No
46672,No
46673,Yes
46674,Yes
46675,No
46676,No
46677,No
46678,No
46679,No
46680,No
46681,No
46682,No
46683,Yes
46684,No
46685,No
46686,No
46687,No
46688,No
46689,No
46690,No
46691,No
46692,No
46693,No
46694,No
46695,No
46696,Yes
46697,Yes
46698,No
46699,No
46700,No
46701,Yes
46702,No
46703,No
46704,Yes
46705,Yes
46706,No
46707,No
46708,Yes
46709,No
46710,No
46711,Yes
46712,No
46713,No
46714,No
46715,No
46716,No
46717,Yes
46718,No
46719,No
46720,No
46721,Yes
46722,No
46723,Yes
46724,No
46725,No
46726,No
46727,No
46728,No
46729,Yes
46730,Yes
46731,Yes
46732,No
46733,No
46734,No
46735,No
46736,No
46737,No
46738,No
46739,No
46740,No
46741,No
46742,No
46743,Yes
46744,No
46745,No
46746,Yes
46747,No
46748,No
46749,Yes
46750,No
46751,No
46752,No
46753,Yes
46754,No
46755,Yes
46756,Yes
46757,No
46758,No
46759,No
46760,No
46761,No
46762,No
46763,No
46764,No
46765,Yes
46766,No
46767,Yes
46768,No
46769,No
46770,No
46771,No
46772,No
46773,No
46774,Yes
46775,Yes
46776,No
46777,No
46778,Yes
46779,No
46780,No
46781,No
46782,No
46783,No
46784,No
46785,No
46786,No
46787,No
46788,No
46789,Yes
46790,No
46791,No
46792,Yes
46793,Yes
46794,No
46795,Yes
46796,No
46797,No
46798,No
46799,No
46800,No
46801,No
46802,No
46803,No
46804,No
46805,No
46806,Yes
46807,No
46808,No
46809,Yes
46810,No
46811,No
46812,No
46813,Yes
46814,No
46815,No
46816,Yes
46817,No
46818,Yes
46819,Yes
46820,Yes
46821,No
46822,Yes
46823,No
46824,No
46825,No
46826,Yes
46827,No
46828,No
46829,Yes
46830,No
46831,No
46832,No
46833,No
46834,No
46835,Yes
46836,No
46837,Yes
46838,No
46839,No
46840,No
46841,No
46842,Yes
46843,Yes
46844,No
46845,Yes
46846,Yes
46847,No
46848,No
46849,No
46850,Yes
46851,No
46852,No
46853,No
46854,No
46855,Yes
46856,Yes
46857,No
46858,No
46859,No
46860,Yes
46861,No
46862,No
46863,No
46864,Yes
46865,No
46866,No
46867,Yes
46868,No
46869,No
46870,Yes
46871,No
46872,Yes
46873,Yes
46874,No
46875,No
46876,Yes
46877,Yes
46878,Yes
46879,No
46880,Yes
46881,Yes
46882,No
46883,No
46884,No
46885,No
46886,Yes
46887,Yes
46888,No
46889,Yes
46890,No
46891,No
46892,No
46893,No
46894,No
46895,No
46896,No
46897,No
46898,Yes
46899,No
46900,No
46901,No
46902,No
46903,Yes
46904,No
46905,No
46906,Yes
46907,Yes
46908,Yes
46909,Yes
46910,No
46911,No
46912,No
46913,No
46914,Yes
46915,No
46916,No
46917,Yes
46918,Yes
46919,No
46920,No
46921,No
46922,Yes
46923,No
46924,No
46925,No
46926,No
46927,Yes
46928,Yes
46929,No
46930,No
46931,Yes
46932,No
46933,No
46934,No
46935,No
46936,Yes
46937,Yes
46938,No
46939,Yes
46940,Yes
46941,No
46942,No
46943,No
46944,No
46945,No
46946,Yes
46947,No
46948,No
46949,Yes
46950,No
46951,No
46952,No
46953,No
46954,No
46955,Yes
46956,No
46957,Yes
46958,Yes
46959,No
46960,No
46961,No
46962,Yes
46963,No
46964,No
46965,No
46966,No
46967,No
46968,No
46969,No
46970,No
46971,No
46972,No
46973,Yes
46974,No
46975,No
46976,No
46977,No
46978,No
46979,No
46980,No
46981,No
46982,No
46983,No
46984,No
46985,No
46986,Yes
46987,No
46988,No
46989,No
46990,Yes
46991,Yes
46992,No
46993,No
46994,No
46995,Yes
46996,No
46997,Yes
46998,Yes
46999,No
47000,No
47001,Yes
47002,No
47003,No
47004,No
47005,No
47006,No
47007,No
47008,No
47009,Yes
47010,No
47011,No
47012,No
47013,No
47014,No
47015,No
47016,No
47017,No
47018,Yes
47019,Yes
47020,No
47021,No
47022,No
47023,No
