customerid,billmonth,monthlycharge,avgspending3months
53226,2026-07-01,38.78,38.7800000000000000
53227,2026-05-01,58.39,58.3900000000000000
53227,2026-06-01,58.39,58.3900000000000000
53227,2026-07-01,58.39,58.3900000000000000
53228,2026-05-01,77.65,77.6500000000000000
53228,2026-06-01,77.65,77.6500000000000000
53228,2026-07-01,77.65,77.6500000000000000
53229,2026-05-01,60.88,60.8800000000000000
53229,2026-06-01,60.88,60.8800000000000000
53229,2026-07-01,60.88,60.8800000000000000
53230,2026-05-01,123.97,123.9700000000000000
53230,2026-06-01,123.97,123.9700000000000000
53230,2026-07-01,123.97,123.9700000000000000
53231,2026-05-01,23.56,23.5600000000000000
53231,2026-06-01,23.56,23.5600000000000000
53231,2026-07-01,23.56,23.5600000000000000
53232,2026-05-01,92.85,92.8500000000000000
53232,2026-06-01,92.85,92.8500000000000000
53232,2026-07-01,92.85,92.8500000000000000
53233,2026-05-01,68.21,68.2100000000000000
53233,2026-06-01,68.21,68.2100000000000000
53233,2026-07-01,68.21,68.2100000000000000
53234,2026-05-01,36.66,36.6600000000000000
53234,2026-06-01,36.66,36.6600000000000000
53234,2026-07-01,36.66,36.6600000000000000
53235,2026-05-01,83.91,83.9100000000000000
53235,2026-06-01,83.91,83.9100000000000000
53235,2026-07-01,83.91,83.9100000000000000
53236,2026-05-01,112.84,112.8400000000000000
53236,2026-06-01,112.84,112.8400000000000000
53236,2026-07-01,112.84,112.8400000000000000
53237,2026-05-01,29.17,29.1700000000000000
53237,2026-06-01,29.17,29.1700000000000000
53237,2026-07-01,29.17,29.1700000000000000
53238,2026-05-01,82.10,82.1000000000000000
53238,2026-06-01,82.10,82.1000000000000000
53238,2026-07-01,82.10,82.1000000000000000
53239,2026-05-01,23.08,23.0800000000000000
53239,2026-06-01,23.08,23.0800000000000000
53239,2026-07-01,23.08,23.0800000000000000
53240,2026-05-01,66.53,66.5300000000000000
53240,2026-06-01,66.53,66.5300000000000000
53240,2026-07-01,66.53,66.5300000000000000
53241,2026-05-01,69.53,69.5300000000000000
53241,2026-06-01,69.53,69.5300000000000000
53241,2026-07-01,69.53,69.5300000000000000
53242,2026-05-01,44.34,44.3400000000000000
53242,2026-06-01,44.34,44.3400000000000000
53242,2026-07-01,44.34,44.3400000000000000
53243,2026-05-01,84.72,84.7200000000000000
53243,2026-06-01,84.72,84.7200000000000000
53243,2026-07-01,84.72,84.7200000000000000
53244,2026-05-01,32.90,32.9000000000000000
53244,2026-06-01,32.90,32.9000000000000000
53244,2026-07-01,32.90,32.9000000000000000
53245,2026-05-01,55.25,55.2500000000000000
53245,2026-06-01,55.25,55.2500000000000000
53245,2026-07-01,55.25,55.2500000000000000
53246,2026-05-01,25.70,25.7000000000000000
53246,2026-06-01,25.70,25.7000000000000000
53246,2026-07-01,25.70,25.7000000000000000
53247,2026-05-01,41.08,41.0800000000000000
53247,2026-06-01,41.08,41.0800000000000000
53247,2026-07-01,41.08,41.0800000000000000
53248,2026-05-01,32.82,32.8200000000000000
53248,2026-06-01,32.82,32.8200000000000000
53248,2026-07-01,32.82,32.8200000000000000
53249,2026-05-01,25.89,25.8900000000000000
53249,2026-06-01,25.89,25.8900000000000000
53249,2026-07-01,25.89,25.8900000000000000
53250,2026-05-01,38.52,38.5200000000000000
53250,2026-06-01,38.52,38.5200000000000000
53250,2026-07-01,38.52,38.5200000000000000
53251,2026-05-01,36.14,36.1400000000000000
53251,2026-06-01,36.14,36.1400000000000000
53251,2026-07-01,36.14,36.1400000000000000
53252,2026-05-01,137.79,137.7900000000000000
53252,2026-06-01,137.79,137.7900000000000000
53252,2026-07-01,137.79,137.7900000000000000
53253,2026-05-01,53.41,53.4100000000000000
53253,2026-06-01,53.41,53.4100000000000000
53253,2026-07-01,53.41,53.4100000000000000
53254,2026-05-01,38.54,38.5400000000000000
53254,2026-06-01,38.54,38.5400000000000000
53254,2026-07-01,38.54,38.5400000000000000
53255,2026-05-01,120.45,120.4500000000000000
53255,2026-06-01,120.45,120.4500000000000000
53255,2026-07-01,120.45,120.4500000000000000
53256,2026-05-01,134.38,134.3800000000000000
53256,2026-06-01,134.38,134.3800000000000000
53256,2026-07-01,134.38,134.3800000000000000
53257,2026-05-01,22.21,22.2100000000000000
53257,2026-06-01,22.21,22.2100000000000000
53257,2026-07-01,22.21,22.2100000000000000
53258,2026-05-01,30.40,30.4000000000000000
53258,2026-06-01,30.40,30.4000000000000000
53258,2026-07-01,30.40,30.4000000000000000
53259,2026-05-01,77.16,77.1600000000000000
53259,2026-06-01,77.16,77.1600000000000000
53259,2026-07-01,77.16,77.1600000000000000
53260,2026-05-01,99.28,99.2800000000000000
53260,2026-06-01,99.28,99.2800000000000000
53260,2026-07-01,99.28,99.2800000000000000
53261,2026-05-01,124.73,124.7300000000000000
53261,2026-06-01,124.73,124.7300000000000000
53261,2026-07-01,124.73,124.7300000000000000
53262,2026-05-01,65.95,65.9500000000000000
53262,2026-06-01,65.95,65.9500000000000000
53262,2026-07-01,65.95,65.9500000000000000
53263,2026-05-01,50.10,50.1000000000000000
53263,2026-06-01,50.10,50.1000000000000000
53263,2026-07-01,50.10,50.1000000000000000
53264,2026-05-01,58.14,58.1400000000000000
53264,2026-06-01,58.14,58.1400000000000000
53264,2026-07-01,58.14,58.1400000000000000
53265,2026-05-01,29.71,29.7100000000000000
53265,2026-06-01,29.71,29.7100000000000000
53265,2026-07-01,29.71,29.7100000000000000
53266,2026-05-01,83.00,83.0000000000000000
53266,2026-06-01,83.00,83.0000000000000000
53266,2026-07-01,83.00,83.0000000000000000
53267,2026-05-01,116.11,116.1100000000000000
53267,2026-06-01,116.11,116.1100000000000000
53267,2026-07-01,116.11,116.1100000000000000
53268,2026-05-01,55.22,55.2200000000000000
53268,2026-06-01,55.22,55.2200000000000000
53268,2026-07-01,55.22,55.2200000000000000
53269,2026-05-01,133.68,133.6800000000000000
53269,2026-06-01,133.68,133.6800000000000000
53269,2026-07-01,133.68,133.6800000000000000
53270,2026-05-01,27.02,27.0200000000000000
53270,2026-06-01,27.02,27.0200000000000000
53270,2026-07-01,27.02,27.0200000000000000
53271,2026-05-01,80.43,80.4300000000000000
53271,2026-06-01,80.43,80.4300000000000000
53271,2026-07-01,80.43,80.4300000000000000
53272,2026-05-01,43.58,43.5800000000000000
53272,2026-06-01,43.58,43.5800000000000000
53272,2026-07-01,43.58,43.5800000000000000
53273,2026-05-01,31.86,31.8600000000000000
53273,2026-06-01,31.86,31.8600000000000000
53273,2026-07-01,31.86,31.8600000000000000
53274,2026-05-01,24.66,24.6600000000000000
53274,2026-06-01,24.66,24.6600000000000000
53274,2026-07-01,24.66,24.6600000000000000
53275,2026-05-01,126.86,126.8600000000000000
53275,2026-06-01,126.86,126.8600000000000000
53275,2026-07-01,126.86,126.8600000000000000
53276,2026-05-01,38.80,38.8000000000000000
53276,2026-06-01,38.80,38.8000000000000000
53276,2026-07-01,38.80,38.8000000000000000
53277,2026-05-01,59.90,59.9000000000000000
53277,2026-06-01,59.90,59.9000000000000000
53277,2026-07-01,59.90,59.9000000000000000
53278,2026-05-01,82.98,82.9800000000000000
53278,2026-06-01,82.98,82.9800000000000000
53278,2026-07-01,82.98,82.9800000000000000
53279,2026-05-01,56.25,56.2500000000000000
53279,2026-06-01,56.25,56.2500000000000000
53279,2026-07-01,56.25,56.2500000000000000
53280,2026-05-01,25.98,25.9800000000000000
53280,2026-06-01,25.98,25.9800000000000000
53280,2026-07-01,25.98,25.9800000000000000
53281,2026-05-01,21.07,21.0700000000000000
53281,2026-06-01,21.07,21.0700000000000000
53281,2026-07-01,21.07,21.0700000000000000
53282,2026-05-01,75.36,75.3600000000000000
53282,2026-06-01,75.36,75.3600000000000000
53282,2026-07-01,75.36,75.3600000000000000
53283,2026-05-01,133.17,133.1700000000000000
53283,2026-06-01,133.17,133.1700000000000000
53283,2026-07-01,133.17,133.1700000000000000
53284,2026-05-01,52.09,52.0900000000000000
53284,2026-06-01,52.09,52.0900000000000000
53284,2026-07-01,52.09,52.0900000000000000
53285,2026-05-01,36.95,36.9500000000000000
53285,2026-06-01,36.95,36.9500000000000000
53285,2026-07-01,36.95,36.9500000000000000
53286,2026-05-01,141.64,141.6400000000000000
53286,2026-06-01,141.64,141.6400000000000000
53286,2026-07-01,141.64,141.6400000000000000
53287,2026-05-01,40.34,40.3400000000000000
53287,2026-06-01,40.34,40.3400000000000000
53287,2026-07-01,40.34,40.3400000000000000
53288,2026-05-01,32.18,32.1800000000000000
53288,2026-06-01,32.18,32.1800000000000000
53288,2026-07-01,32.18,32.1800000000000000
53289,2026-05-01,29.22,29.2200000000000000
53289,2026-06-01,29.22,29.2200000000000000
53289,2026-07-01,29.22,29.2200000000000000
53290,2026-05-01,56.92,56.9200000000000000
53290,2026-06-01,56.92,56.9200000000000000
53290,2026-07-01,56.92,56.9200000000000000
53291,2026-05-01,56.50,56.5000000000000000
53291,2026-06-01,56.50,56.5000000000000000
53291,2026-07-01,56.50,56.5000000000000000
53292,2026-05-01,27.05,27.0500000000000000
53292,2026-06-01,27.05,27.0500000000000000
53292,2026-07-01,27.05,27.0500000000000000
53293,2026-05-01,97.60,97.6000000000000000
53293,2026-06-01,97.60,97.6000000000000000
53293,2026-07-01,97.60,97.6000000000000000
53294,2026-05-01,143.78,143.7800000000000000
53294,2026-06-01,143.78,143.7800000000000000
53294,2026-07-01,143.78,143.7800000000000000
53295,2026-05-01,23.95,23.9500000000000000
53295,2026-06-01,23.95,23.9500000000000000
53295,2026-07-01,23.95,23.9500000000000000
53296,2026-05-01,70.06,70.0600000000000000
53296,2026-06-01,70.06,70.0600000000000000
53296,2026-07-01,70.06,70.0600000000000000
53297,2026-05-01,80.97,80.9700000000000000
53297,2026-06-01,80.97,80.9700000000000000
53297,2026-07-01,80.97,80.9700000000000000
53298,2026-05-01,21.56,21.5600000000000000
53298,2026-06-01,21.56,21.5600000000000000
53298,2026-07-01,21.56,21.5600000000000000
53299,2026-05-01,124.39,124.3900000000000000
53299,2026-06-01,124.39,124.3900000000000000
53299,2026-07-01,124.39,124.3900000000000000
53300,2026-05-01,80.31,80.3100000000000000
53300,2026-06-01,80.31,80.3100000000000000
53300,2026-07-01,80.31,80.3100000000000000
53301,2026-05-01,58.80,58.8000000000000000
53301,2026-06-01,58.80,58.8000000000000000
53301,2026-07-01,58.80,58.8000000000000000
53302,2026-05-01,102.06,102.0600000000000000
53302,2026-06-01,102.06,102.0600000000000000
53302,2026-07-01,102.06,102.0600000000000000
53303,2026-05-01,29.52,29.5200000000000000
53303,2026-06-01,29.52,29.5200000000000000
53303,2026-07-01,29.52,29.5200000000000000
53304,2026-05-01,41.28,41.2800000000000000
53304,2026-06-01,41.28,41.2800000000000000
53304,2026-07-01,41.28,41.2800000000000000
53305,2026-05-01,54.01,54.0100000000000000
53305,2026-06-01,54.01,54.0100000000000000
53305,2026-07-01,54.01,54.0100000000000000
53306,2026-05-01,23.04,23.0400000000000000
53306,2026-06-01,23.04,23.0400000000000000
53306,2026-07-01,23.04,23.0400000000000000
53307,2026-05-01,83.96,83.9600000000000000
53307,2026-06-01,83.96,83.9600000000000000
53307,2026-07-01,83.96,83.9600000000000000
53308,2026-05-01,30.14,30.1400000000000000
53308,2026-06-01,30.14,30.1400000000000000
53308,2026-07-01,30.14,30.1400000000000000
53309,2026-05-01,44.55,44.5500000000000000
53309,2026-06-01,44.55,44.5500000000000000
53309,2026-07-01,44.55,44.5500000000000000
53310,2026-05-01,141.49,141.4900000000000000
53310,2026-06-01,141.49,141.4900000000000000
53310,2026-07-01,141.49,141.4900000000000000
53311,2026-05-01,66.44,66.4400000000000000
53311,2026-06-01,66.44,66.4400000000000000
53311,2026-07-01,66.44,66.4400000000000000
53312,2026-05-01,60.86,60.8600000000000000
53312,2026-06-01,60.86,60.8600000000000000
53312,2026-07-01,60.86,60.8600000000000000
53313,2026-05-01,107.95,107.9500000000000000
53313,2026-06-01,107.95,107.9500000000000000
53313,2026-07-01,107.95,107.9500000000000000
53314,2026-05-01,76.08,76.0800000000000000
53314,2026-06-01,76.08,76.0800000000000000
53314,2026-07-01,76.08,76.0800000000000000
53315,2026-05-01,43.29,43.2900000000000000
53315,2026-06-01,43.29,43.2900000000000000
53315,2026-07-01,43.29,43.2900000000000000
53316,2026-05-01,26.69,26.6900000000000000
53316,2026-06-01,26.69,26.6900000000000000
53316,2026-07-01,26.69,26.6900000000000000
53317,2026-05-01,26.36,26.3600000000000000
53317,2026-06-01,26.36,26.3600000000000000
53317,2026-07-01,26.36,26.3600000000000000
53318,2026-05-01,75.70,75.7000000000000000
53318,2026-06-01,75.70,75.7000000000000000
53318,2026-07-01,75.70,75.7000000000000000
53319,2026-05-01,31.51,31.5100000000000000
53319,2026-06-01,31.51,31.5100000000000000
53319,2026-07-01,31.51,31.5100000000000000
53320,2026-05-01,39.60,39.6000000000000000
53320,2026-06-01,39.60,39.6000000000000000
53320,2026-07-01,39.60,39.6000000000000000
53321,2026-05-01,26.85,26.8500000000000000
53321,2026-06-01,26.85,26.8500000000000000
53321,2026-07-01,26.85,26.8500000000000000
53322,2026-05-01,52.75,52.7500000000000000
53322,2026-06-01,52.75,52.7500000000000000
53322,2026-07-01,52.75,52.7500000000000000
53323,2026-05-01,44.71,44.7100000000000000
53323,2026-06-01,44.71,44.7100000000000000
53323,2026-07-01,44.71,44.7100000000000000
53324,2026-05-01,74.34,74.3400000000000000
53324,2026-06-01,74.34,74.3400000000000000
53324,2026-07-01,74.34,74.3400000000000000
53325,2026-05-01,40.08,40.0800000000000000
53325,2026-06-01,40.08,40.0800000000000000
53325,2026-07-01,40.08,40.0800000000000000
53326,2026-05-01,44.11,44.1100000000000000
53326,2026-06-01,44.11,44.1100000000000000
53326,2026-07-01,44.11,44.1100000000000000
53327,2026-05-01,104.10,104.1000000000000000
53327,2026-06-01,104.10,104.1000000000000000
53327,2026-07-01,104.10,104.1000000000000000
53328,2026-05-01,25.35,25.3500000000000000
53328,2026-06-01,25.35,25.3500000000000000
53328,2026-07-01,25.35,25.3500000000000000
53329,2026-05-01,147.89,147.8900000000000000
53329,2026-06-01,147.89,147.8900000000000000
53329,2026-07-01,147.89,147.8900000000000000
53330,2026-05-01,37.78,37.7800000000000000
53330,2026-06-01,37.78,37.7800000000000000
53330,2026-07-01,37.78,37.7800000000000000
53331,2026-05-01,64.23,64.2300000000000000
53331,2026-06-01,64.23,64.2300000000000000
53331,2026-07-01,64.23,64.2300000000000000
53332,2026-05-01,42.66,42.6600000000000000
53332,2026-06-01,42.66,42.6600000000000000
53332,2026-07-01,42.66,42.6600000000000000
53333,2026-05-01,64.02,64.0200000000000000
53333,2026-06-01,64.02,64.0200000000000000
53333,2026-07-01,64.02,64.0200000000000000
53334,2026-05-01,22.04,22.0400000000000000
53334,2026-06-01,22.04,22.0400000000000000
53334,2026-07-01,22.04,22.0400000000000000
53335,2026-05-01,92.65,92.6500000000000000
53335,2026-06-01,92.65,92.6500000000000000
53335,2026-07-01,92.65,92.6500000000000000
53336,2026-05-01,33.55,33.5500000000000000
53336,2026-06-01,33.55,33.5500000000000000
53336,2026-07-01,33.55,33.5500000000000000
53337,2026-05-01,32.23,32.2300000000000000
53337,2026-06-01,32.23,32.2300000000000000
53337,2026-07-01,32.23,32.2300000000000000
53338,2026-05-01,37.54,37.5400000000000000
53338,2026-06-01,37.54,37.5400000000000000
53338,2026-07-01,37.54,37.5400000000000000
53339,2026-05-01,125.29,125.2900000000000000
53339,2026-06-01,125.29,125.2900000000000000
53339,2026-07-01,125.29,125.2900000000000000
53340,2026-05-01,40.42,40.4200000000000000
53340,2026-06-01,40.42,40.4200000000000000
53340,2026-07-01,40.42,40.4200000000000000
53341,2026-05-01,102.89,102.8900000000000000
53341,2026-06-01,102.89,102.8900000000000000
53341,2026-07-01,102.89,102.8900000000000000
53342,2026-05-01,137.61,137.6100000000000000
53342,2026-06-01,137.61,137.6100000000000000
53342,2026-07-01,137.61,137.6100000000000000
53343,2026-05-01,43.77,43.7700000000000000
53343,2026-06-01,43.77,43.7700000000000000
53343,2026-07-01,43.77,43.7700000000000000
53344,2026-05-01,107.14,107.1400000000000000
53344,2026-06-01,107.14,107.1400000000000000
53344,2026-07-01,107.14,107.1400000000000000
53345,2026-05-01,55.02,55.0200000000000000
53345,2026-06-01,55.02,55.0200000000000000
53345,2026-07-01,55.02,55.0200000000000000
53346,2026-05-01,20.65,20.6500000000000000
53346,2026-06-01,20.65,20.6500000000000000
53346,2026-07-01,20.65,20.6500000000000000
53347,2026-05-01,70.73,70.7300000000000000
53347,2026-06-01,70.73,70.7300000000000000
53347,2026-07-01,70.73,70.7300000000000000
53348,2026-05-01,92.86,92.8600000000000000
53348,2026-06-01,92.86,92.8600000000000000
53348,2026-07-01,92.86,92.8600000000000000
53349,2026-05-01,143.73,143.7300000000000000
53349,2026-06-01,143.73,143.7300000000000000
53349,2026-07-01,143.73,143.7300000000000000
53350,2026-05-01,74.83,74.8300000000000000
53350,2026-06-01,74.83,74.8300000000000000
53350,2026-07-01,74.83,74.8300000000000000
53351,2026-05-01,68.06,68.0600000000000000
53351,2026-06-01,68.06,68.0600000000000000
53351,2026-07-01,68.06,68.0600000000000000
53352,2026-05-01,21.15,21.1500000000000000
53352,2026-06-01,21.15,21.1500000000000000
53352,2026-07-01,21.15,21.1500000000000000
53353,2026-05-01,93.11,93.1100000000000000
53353,2026-06-01,93.11,93.1100000000000000
53353,2026-07-01,93.11,93.1100000000000000
53354,2026-05-01,80.30,80.3000000000000000
53354,2026-06-01,80.30,80.3000000000000000
53354,2026-07-01,80.30,80.3000000000000000
53355,2026-05-01,34.19,34.1900000000000000
53355,2026-06-01,34.19,34.1900000000000000
53355,2026-07-01,34.19,34.1900000000000000
53356,2026-05-01,77.99,77.9900000000000000
53356,2026-06-01,77.99,77.9900000000000000
53356,2026-07-01,77.99,77.9900000000000000
53357,2026-05-01,21.95,21.9500000000000000
53357,2026-06-01,21.95,21.9500000000000000
53357,2026-07-01,21.95,21.9500000000000000
53358,2026-05-01,78.41,78.4100000000000000
53358,2026-06-01,78.41,78.4100000000000000
53358,2026-07-01,78.41,78.4100000000000000
53359,2026-05-01,39.81,39.8100000000000000
53359,2026-06-01,39.81,39.8100000000000000
53359,2026-07-01,39.81,39.8100000000000000
53360,2026-05-01,34.21,34.2100000000000000
53360,2026-06-01,34.21,34.2100000000000000
53360,2026-07-01,34.21,34.2100000000000000
53361,2026-05-01,41.36,41.3600000000000000
53361,2026-06-01,41.36,41.3600000000000000
53361,2026-07-01,41.36,41.3600000000000000
53362,2026-05-01,23.88,23.8800000000000000
53362,2026-06-01,23.88,23.8800000000000000
53362,2026-07-01,23.88,23.8800000000000000
53363,2026-05-01,90.02,90.0200000000000000
53363,2026-06-01,90.02,90.0200000000000000
53363,2026-07-01,90.02,90.0200000000000000
53364,2026-05-01,23.13,23.1300000000000000
53364,2026-06-01,23.13,23.1300000000000000
53364,2026-07-01,23.13,23.1300000000000000
53365,2026-05-01,54.09,54.0900000000000000
53365,2026-06-01,54.09,54.0900000000000000
53365,2026-07-01,54.09,54.0900000000000000
53366,2026-05-01,113.92,113.9200000000000000
53366,2026-06-01,113.92,113.9200000000000000
53366,2026-07-01,113.92,113.9200000000000000
53367,2026-05-01,65.58,65.5800000000000000
53367,2026-06-01,65.58,65.5800000000000000
53367,2026-07-01,65.58,65.5800000000000000
53368,2026-05-01,83.40,83.4000000000000000
53368,2026-06-01,83.40,83.4000000000000000
53368,2026-07-01,83.40,83.4000000000000000
53369,2026-05-01,36.71,36.7100000000000000
53369,2026-06-01,36.71,36.7100000000000000
53369,2026-07-01,36.71,36.7100000000000000
53370,2026-05-01,102.87,102.8700000000000000
53370,2026-06-01,102.87,102.8700000000000000
53370,2026-07-01,102.87,102.8700000000000000
53371,2026-05-01,134.44,134.4400000000000000
53371,2026-06-01,134.44,134.4400000000000000
53371,2026-07-01,134.44,134.4400000000000000
53372,2026-05-01,26.64,26.6400000000000000
53372,2026-06-01,26.64,26.6400000000000000
53372,2026-07-01,26.64,26.6400000000000000
53373,2026-05-01,41.02,41.0200000000000000
53373,2026-06-01,41.02,41.0200000000000000
53373,2026-07-01,41.02,41.0200000000000000
53374,2026-05-01,78.67,78.6700000000000000
53374,2026-06-01,78.67,78.6700000000000000
53374,2026-07-01,78.67,78.6700000000000000
53375,2026-05-01,42.51,42.5100000000000000
53375,2026-06-01,42.51,42.5100000000000000
53375,2026-07-01,42.51,42.5100000000000000
53376,2026-05-01,60.20,60.2000000000000000
53376,2026-06-01,60.20,60.2000000000000000
53376,2026-07-01,60.20,60.2000000000000000
53377,2026-05-01,61.68,61.6800000000000000
53377,2026-06-01,61.68,61.6800000000000000
53377,2026-07-01,61.68,61.6800000000000000
53378,2026-05-01,52.75,52.7500000000000000
53378,2026-06-01,52.75,52.7500000000000000
53378,2026-07-01,52.75,52.7500000000000000
53379,2026-05-01,41.75,41.7500000000000000
53379,2026-06-01,41.75,41.7500000000000000
53379,2026-07-01,41.75,41.7500000000000000
53380,2026-05-01,64.11,64.1100000000000000
53380,2026-06-01,64.11,64.1100000000000000
53380,2026-07-01,64.11,64.1100000000000000
53381,2026-05-01,36.00,36.0000000000000000
53381,2026-06-01,36.00,36.0000000000000000
53381,2026-07-01,36.00,36.0000000000000000
53382,2026-05-01,26.74,26.7400000000000000
53382,2026-06-01,26.74,26.7400000000000000
53382,2026-07-01,26.74,26.7400000000000000
53383,2026-05-01,55.93,55.9300000000000000
53383,2026-06-01,55.93,55.9300000000000000
53383,2026-07-01,55.93,55.9300000000000000
53384,2026-05-01,59.54,59.5400000000000000
53384,2026-06-01,59.54,59.5400000000000000
53384,2026-07-01,59.54,59.5400000000000000
53385,2026-05-01,145.62,145.6200000000000000
53385,2026-06-01,145.62,145.6200000000000000
53385,2026-07-01,145.62,145.6200000000000000
53386,2026-05-01,121.47,121.4700000000000000
53386,2026-06-01,121.47,121.4700000000000000
53386,2026-07-01,121.47,121.4700000000000000
53387,2026-05-01,61.75,61.7500000000000000
53387,2026-06-01,61.75,61.7500000000000000
53387,2026-07-01,61.75,61.7500000000000000
53388,2026-05-01,67.15,67.1500000000000000
53388,2026-06-01,67.15,67.1500000000000000
53388,2026-07-01,67.15,67.1500000000000000
53389,2026-05-01,53.80,53.8000000000000000
53389,2026-06-01,53.80,53.8000000000000000
53389,2026-07-01,53.80,53.8000000000000000
53390,2026-05-01,68.04,68.0400000000000000
53390,2026-06-01,68.04,68.0400000000000000
53390,2026-07-01,68.04,68.0400000000000000
53391,2026-05-01,26.91,26.9100000000000000
53391,2026-06-01,26.91,26.9100000000000000
53391,2026-07-01,26.91,26.9100000000000000
53392,2026-05-01,65.37,65.3700000000000000
53392,2026-06-01,65.37,65.3700000000000000
53392,2026-07-01,65.37,65.3700000000000000
53393,2026-05-01,44.08,44.0800000000000000
53393,2026-06-01,44.08,44.0800000000000000
53393,2026-07-01,44.08,44.0800000000000000
53394,2026-05-01,64.09,64.0900000000000000
53394,2026-06-01,64.09,64.0900000000000000
53394,2026-07-01,64.09,64.0900000000000000
53395,2026-05-01,59.08,59.0800000000000000
53395,2026-06-01,59.08,59.0800000000000000
53395,2026-07-01,59.08,59.0800000000000000
53396,2026-05-01,73.35,73.3500000000000000
53396,2026-06-01,73.35,73.3500000000000000
53396,2026-07-01,73.35,73.3500000000000000
53397,2026-05-01,38.85,38.8500000000000000
53397,2026-06-01,38.85,38.8500000000000000
53397,2026-07-01,38.85,38.8500000000000000
53398,2026-05-01,138.55,138.5500000000000000
53398,2026-06-01,138.55,138.5500000000000000
53398,2026-07-01,138.55,138.5500000000000000
53399,2026-05-01,79.54,79.5400000000000000
53399,2026-06-01,79.54,79.5400000000000000
53399,2026-07-01,79.54,79.5400000000000000
53400,2026-05-01,37.00,37.0000000000000000
53400,2026-06-01,37.00,37.0000000000000000
53400,2026-07-01,37.00,37.0000000000000000
53401,2026-05-01,98.12,98.1200000000000000
53401,2026-06-01,98.12,98.1200000000000000
53401,2026-07-01,98.12,98.1200000000000000
53402,2026-05-01,60.44,60.4400000000000000
53402,2026-06-01,60.44,60.4400000000000000
53402,2026-07-01,60.44,60.4400000000000000
53403,2026-05-01,146.18,146.1800000000000000
53403,2026-06-01,146.18,146.1800000000000000
53403,2026-07-01,146.18,146.1800000000000000
53404,2026-05-01,42.44,42.4400000000000000
53404,2026-06-01,42.44,42.4400000000000000
53404,2026-07-01,42.44,42.4400000000000000
53405,2026-05-01,71.37,71.3700000000000000
53405,2026-06-01,71.37,71.3700000000000000
53405,2026-07-01,71.37,71.3700000000000000
53406,2026-05-01,37.32,37.3200000000000000
53406,2026-06-01,37.32,37.3200000000000000
53406,2026-07-01,37.32,37.3200000000000000
53407,2026-05-01,40.02,40.0200000000000000
53407,2026-06-01,40.02,40.0200000000000000
53407,2026-07-01,40.02,40.0200000000000000
53408,2026-05-01,92.21,92.2100000000000000
53408,2026-06-01,92.21,92.2100000000000000
53408,2026-07-01,92.21,92.2100000000000000
53409,2026-05-01,51.78,51.7800000000000000
53409,2026-06-01,51.78,51.7800000000000000
53409,2026-07-01,51.78,51.7800000000000000
53410,2026-05-01,25.86,25.8600000000000000
53410,2026-06-01,25.86,25.8600000000000000
53410,2026-07-01,25.86,25.8600000000000000
53411,2026-05-01,124.45,124.4500000000000000
53411,2026-06-01,124.45,124.4500000000000000
53411,2026-07-01,124.45,124.4500000000000000
53412,2026-05-01,123.95,123.9500000000000000
53412,2026-06-01,123.95,123.9500000000000000
53412,2026-07-01,123.95,123.9500000000000000
53413,2026-05-01,111.45,111.4500000000000000
53413,2026-06-01,111.45,111.4500000000000000
53413,2026-07-01,111.45,111.4500000000000000
53414,2026-05-01,60.44,60.4400000000000000
53414,2026-06-01,60.44,60.4400000000000000
53414,2026-07-01,60.44,60.4400000000000000
53415,2026-05-01,136.34,136.3400000000000000
53415,2026-06-01,136.34,136.3400000000000000
53415,2026-07-01,136.34,136.3400000000000000
53416,2026-05-01,109.94,109.9400000000000000
53416,2026-06-01,109.94,109.9400000000000000
53416,2026-07-01,109.94,109.9400000000000000
53417,2026-05-01,60.61,60.6100000000000000
53417,2026-06-01,60.61,60.6100000000000000
53417,2026-07-01,60.61,60.6100000000000000
53418,2026-05-01,127.87,127.8700000000000000
53418,2026-06-01,127.87,127.8700000000000000
53418,2026-07-01,127.87,127.8700000000000000
53419,2026-05-01,30.61,30.6100000000000000
53419,2026-06-01,30.61,30.6100000000000000
53419,2026-07-01,30.61,30.6100000000000000
53420,2026-05-01,38.97,38.9700000000000000
53420,2026-06-01,38.97,38.9700000000000000
53420,2026-07-01,38.97,38.9700000000000000
53421,2026-05-01,21.85,21.8500000000000000
53421,2026-06-01,21.85,21.8500000000000000
53421,2026-07-01,21.85,21.8500000000000000
53422,2026-05-01,36.65,36.6500000000000000
53422,2026-06-01,36.65,36.6500000000000000
53422,2026-07-01,36.65,36.6500000000000000
53423,2026-05-01,24.71,24.7100000000000000
53423,2026-06-01,24.71,24.7100000000000000
53423,2026-07-01,24.71,24.7100000000000000
53424,2026-05-01,84.91,84.9100000000000000
53424,2026-06-01,84.91,84.9100000000000000
53424,2026-07-01,84.91,84.9100000000000000
53425,2026-05-01,36.47,36.4700000000000000
53425,2026-06-01,36.47,36.4700000000000000
53425,2026-07-01,36.47,36.4700000000000000
53426,2026-05-01,96.10,96.1000000000000000
53426,2026-06-01,96.10,96.1000000000000000
53426,2026-07-01,96.10,96.1000000000000000
53427,2026-05-01,54.81,54.8100000000000000
53427,2026-06-01,54.81,54.8100000000000000
53427,2026-07-01,54.81,54.8100000000000000
53428,2026-05-01,63.55,63.5500000000000000
53428,2026-06-01,63.55,63.5500000000000000
53428,2026-07-01,63.55,63.5500000000000000
